sample,power(W),gpu_util(%),core_clock(MHz),mem_clock(MHz),timestamp_ns,temp(C),energy(mJ)
142,84.5040,0,1980,2619,1767561384202832555,37,40492859
143,84.5040,0,1980,2619,1767561384209217622,37,40492859
144,84.5040,0,1980,2619,1767561384214113734,37,40492859
145,84.5040,0,1980,2619,1767561384217440635,37,40492859
146,84.5040,0,1980,2619,1767561384222598889,37,40492859
147,84.5040,0,1980,2619,1767561384229062643,37,40492859
148,84.5040,0,1980,2619,1767561384232751110,37,40492859
149,84.5040,0,1980,2619,1767561384236458298,37,40492859
150,84.5040,0,1980,2619,1767561384240602092,37,40514501
151,84.5040,0,1980,2619,1767561384260455114,37,40514501
152,84.5040,0,1980,2619,1767561384269650955,37,40514501
153,90.9090,0,1980,2619,1767561384273916221,37,40514501
154,90.9090,0,1980,2619,1767561384277314642,37,40514501
155,90.9090,0,1980,2619,1767561384281284196,37,40514501
156,90.9090,0,1980,2619,1767561384289482024,37,40514501
157,90.9090,0,1980,2619,1767561384292834941,37,40514501
158,90.9090,0,1980,2619,1767561384296164337,37,40514501
159,90.9090,0,1980,2619,1767561384299536614,37,40514501
160,90.9090,0,1980,2619,1767561384303691384,37,40514501
161,90.9090,0,1980,2619,1767561384310359010,37,40514501
162,90.9090,0,1980,2619,1767561384313719511,37,40514501
163,90.9090,0,1980,2619,1767561384317567050,37,40514501
164,90.9090,0,1980,2619,1767561384321168958,37,40514501
165,90.9090,0,1980,2619,1767561384329295715,37,40514501
166,90.9090,0,1980,2619,1767561384332891831,37,40514501
167,90.9090,0,1980,2619,1767561384356351464,37,40536174
168,90.9090,0,1980,2619,1767561384360507994,37,40536174
169,90.9090,0,1980,2619,1767561384368295072,37,40536174
170,90.9090,0,1980,2619,1767561384372276370,37,40536174
171,90.9090,0,1980,2619,1767561384375945478,37,40536174
172,90.9090,0,1980,2619,1767561384380144696,37,40536174
173,97.2710,0,1980,2619,1767561384388334589,37,40536174
174,97.2710,0,1980,2619,1767561384392874605,37,40536174
175,97.2710,0,1980,2619,1767561384396718337,37,40536174
176,97.2710,0,1980,2619,1767561384400834771,37,40536174
177,97.2710,0,1980,2619,1767561384408864824,37,40536174
178,97.2710,0,1980,2619,1767561384412831915,37,40536174
179,97.2710,0,1980,2619,1767561384416547870,37,40536174
180,97.2710,0,1980,2619,1767561384420673681,37,40536174
181,97.2710,0,1980,2619,1767561384428539925,37,40536174
182,97.2710,0,1980,2619,1767561384432130185,37,40536174
183,97.2710,0,1980,2619,1767561384435928605,37,40536174
184,97.2710,0,1980,2619,1767561384440686381,37,40557846
185,97.2710,0,1980,2619,1767561384458480273,37,40557846
186,97.2710,0,1980,2619,1767561384463192290,37,40557846
187,97.2710,0,1980,2619,1767561384469817355,37,40557846
188,97.2710,0,1980,2619,1767561384473347520,37,40557846
189,97.2710,0,1980,2619,1767561384476675541,37,40557846
190,97.2710,0,1980,2619,1767561384480156777,37,40557846
191,97.2710,0,1980,2619,1767561384484275451,37,40557846
192,97.2710,0,1980,2619,1767561384490868773,37,40557846
193,103.0870,0,1980,2619,1767561384494641432,37,40557846
194,103.0870,0,1980,2619,1767561384498415019,37,40557846
195,103.0870,0,1980,2619,1767561384502615773,37,40557846
196,103.0870,0,1980,2619,1767561384509244391,37,40557846
197,103.0870,0,1980,2619,1767561384512589468,37,40557846
198,103.0870,0,1980,2619,1767561384516822061,37,40557846
199,103.0870,0,1980,2619,1767561384520292322,37,40557846
200,103.0870,0,1980,2619,1767561384528259911,37,40557846
201,103.0870,0,1980,2619,1767561384531797563,37,40557846
202,103.0870,0,1980,2619,1767561384535528527,37,40557846
203,103.0870,0,1980,2619,1767561384538867844,37,40557846
204,103.0870,0,1980,2619,1767561384545429326,37,40580136
205,103.0870,0,1980,2619,1767561384559242303,37,40580136
206,103.0870,0,1980,2619,1767561384563318097,37,40580136
207,103.0870,0,1980,2619,1767561384569763707,37,40580136
208,103.0870,0,1980,2619,1767561384573858542,37,40580136
209,103.0870,0,1980,2619,1767561384577906816,37,40580136
210,103.0870,0,1980,2619,1767561384582918352,37,40580136
211,103.0870,0,1980,2619,1767561384589607737,37,40580136
212,103.0870,0,1980,2619,1767561384593216877,37,40580136
213,103.0870,0,1980,2619,1767561384597475295,37,40580136
214,103.0870,0,1980,2619,1767561384602688782,37,40580136
215,103.0870,0,1980,2619,1767561384609409591,37,40580136
216,103.0870,0,1980,2619,1767561384614066920,37,40580136
217,109.2670,0,1980,2619,1767561384617421852,37,40580136
218,109.2670,0,1980,2619,1767561384621148368,37,40580136
219,109.2670,0,1980,2619,1767561384628962773,37,40580136
220,109.2670,0,1980,2619,1767561384632335241,37,40580136
221,109.2670,0,1980,2619,1767561384635782590,37,40580136
222,109.2670,0,1980,2619,1767561384640593838,37,40601339
223,109.2670,0,1980,2619,1767561384659301007,37,40601339
224,109.2670,0,1980,2619,1767561384663410402,37,40601339
225,109.2670,0,1980,2619,1767561384669752717,37,40601339
226,109.2670,0,1980,2619,1767561384673100033,37,40601339
227,109.2670,0,1980,2619,1767561384676482614,37,40601339
228,109.2670,0,1980,2619,1767561384681163078,37,40601339
229,109.2670,0,1980,2619,1767561384689168812,37,40601339
230,109.2670,0,1980,2619,1767561384692774431,37,40601339
231,109.2670,0,1980,2619,1767561384696043508,37,40601339
232,109.2670,0,1980,2619,1767561384699938631,37,40601339
233,109.2670,0,1980,2619,1767561384704017433,37,40601339
234,109.2670,0,1980,2619,1767561384710495427,37,40601339
