sample,power(W),gpu_util(%),core_clock(MHz),mem_clock(MHz),timestamp_ns,temp(C),energy(mJ)
108,103.9920,0,1980,2619,1767559891576174679,34,43272179
109,103.9920,0,1980,2619,1767559891580349345,34,43272179
110,103.9920,0,1980,2619,1767559891583979662,34,43272179
111,103.9920,0,1980,2619,1767559891590174477,34,43294760
112,103.9920,0,1980,2619,1767559891604413027,34,43294760
113,103.9920,0,1980,2619,1767559891608427822,35,43294760
114,103.9920,0,1980,2619,1767559891614823276,35,43294760
115,103.9920,0,1980,2619,1767559891619067574,35,43294760
116,103.9920,0,1980,2619,1767559891622484004,35,43294760
117,103.9920,0,1980,2619,1767559891627715914,35,43294760
118,103.9920,0,1980,2619,1767559891637136856,35,43294760
119,103.9920,0,1980,2619,1767559891641886975,35,43294760
120,103.9920,0,1980,2619,1767559891645483788,35,43294760
121,103.9920,0,1980,2619,1767559891653375459,35,43294760
122,103.9920,0,1980,2619,1767559891657078896,35,43294760
123,103.9920,0,1980,2619,1767559891661203930,35,43294760
124,103.9920,0,1980,2619,1767559891664558569,35,43294760
125,103.9920,0,1980,2619,1767559891668563957,35,43294760
126,103.9920,0,1980,2619,1767559891675019859,35,43294760
127,103.9920,0,1980,2619,1767559891679265852,35,43294760
128,110.5830,0,1980,2619,1767559891682608011,35,43294760
129,110.5830,0,1980,2619,1767559891686844149,35,43317358
130,110.5830,0,1980,2619,1767559891707099466,35,43317358
131,110.5830,0,1980,2619,1767559891715787582,35,43317358
132,110.5830,0,1980,2619,1767559891719183980,35,43317358
133,110.5830,0,1980,2619,1767559891722451675,35,43317358
134,110.5830,0,1980,2619,1767559891730209202,35,43317358
135,110.5830,0,1980,2619,1767559891736716592,35,43317358
136,110.5830,0,1980,2619,1767559891740471933,36,43317358
137,110.5830,0,1980,2619,1767559891744028042,36,43317358
138,110.5830,0,1980,2619,1767559891748181780,36,43317358
139,110.5830,0,1980,2619,1767559891754475156,36,43317358
140,110.5830,0,1980,2619,1767559891758123041,36,43317358
141,110.5830,0,1980,2619,1767559891761871406,36,43317358
142,110.5830,0,1980,2619,1767559891766350134,36,43317358
143,110.5830,0,1980,2619,1767559891774445900,36,43317358
144,110.5830,0,1980,2619,1767559891778274616,36,43317358
145,110.5830,0,1980,2619,1767559891781944196,36,43317358
146,110.5830,0,1980,2619,1767559891785910767,36,43340002
147,110.5830,0,1980,2619,1767559891803375477,36,43340002
148,110.5830,0,1980,2619,1767559891807870525,36,43340002
149,117.3520,0,1980,2619,1767559891814330460,36,43340002
150,117.3520,0,1980,2619,1767559891818094280,36,43340002
151,117.3520,0,1980,2619,1767559891821619925,36,43340002
152,117.3520,0,1980,2619,1767559891824981732,36,43340002
153,117.3520,0,1980,2619,1767559891831679585,36,43340002
154,117.3520,0,1980,2619,1767559891838381694,36,43340002
155,117.3520,0,1980,2619,1767559891842640200,36,43340002
156,117.3520,0,1980,2619,1767559891846139254,36,43340002
157,117.3520,0,1980,2619,1767559891854119756,36,43340002
158,117.3520,0,1980,2619,1767559891857469915,36,43340002
159,117.3520,0,1980,2619,1767559891862054050,36,43340002
160,117.3520,0,1980,2619,1767559891865519824,36,43340002
161,117.3520,0,1980,2619,1767559891873651046,36,43340002
162,117.3520,0,1980,2619,1767559891901489941,36,43362829
163,117.3520,0,1980,2619,1767559891905709087,36,43362829
164,117.3520,0,1980,2619,1767559891913747413,36,43362829
165,117.3520,0,1980,2619,1767559891917679680,36,43362829
166,117.3520,0,1980,2619,1767559891921406444,36,43362829
167,117.3520,0,1980,2619,1767559891926027444,36,43362829
168,123.9690,0,1980,2619,1767559891935866273,36,43362829
169,123.9690,0,1980,2619,1767559891939859949,36,43362829
170,123.9690,0,1980,2619,1767559891943749560,36,43362829
171,123.9690,0,1980,2619,1767559891948007298,36,43362829
172,123.9690,0,1980,2619,1767559891954387041,36,43362829
173,123.9690,0,1980,2619,1767559891958366348,36,43362829
174,123.9690,0,1980,2619,1767559891962214359,36,43362829
175,123.9690,0,1980,2619,1767559891969003092,36,43362829
176,123.9690,0,1980,2619,1767559891974355544,36,43362829
177,123.9690,0,1980,2619,1767559891978539298,36,43362829
178,123.9690,0,1980,2619,1767559891982058288,36,43362829
179,123.9690,0,1980,2619,1767559891986142299,36,43385859
180,123.9690,0,1980,2619,1767559892003457952,36,43385859
181,123.9690,0,1980,2619,1767559892007818281,36,43385859
182,123.9690,0,1980,2619,1767559892014438759,36,43385859
183,123.9690,0,1980,2619,1767559892019429965,36,43385859
184,123.9690,0,1980,2619,1767559892022761596,36,43385859
185,123.9690,0,1980,2619,1767559892030526644,36,43385859
186,123.9690,0,1980,2619,1767559892037073841,36,43385859
187,123.9690,0,1980,2619,1767559892040753790,36,43385859
188,123.9690,0,1980,2619,1767559892044185420,36,43385859
189,123.9690,0,1980,2619,1767559892048260727,36,43385859
190,130.0250,0,1980,2619,1767559892054910548,36,43385859
191,130.0250,0,1980,2619,1767559892059194077,36,43385859
192,130.0250,0,1980,2619,1767559892062534828,36,43385859
193,130.0250,0,1980,2619,1767559892066016121,36,43385859
194,130.0250,0,1980,2619,1767559892073963728,36,43385859
195,130.0250,0,1980,2619,1767559892077277663,36,43385859
196,130.0250,0,1980,2619,1767559892080767789,36,43385859
197,130.0250,0,1980,2619,1767559892085890386,36,43408874
198,130.0250,0,1980,2619,1767559892103543382,36,43408874
199,130.0250,0,1980,2619,1767559892107939903,36,43408874
200,130.0250,0,1980,2619,1767559892114387838,36,43408874
201,130.0250,0,1980,2619,1767559892118454025,36,43408874
202,130.0250,0,1980,2619,1767559892122477140,36,43408874
203,130.0250,0,1980,2619,1767559892130392170,36,43408874
204,130.0250,0,1980,2619,1767559892136910536,36,43408874
205,130.0250,0,1980,2619,1767559892140415702,36,43408874
206,130.0250,0,1980,2619,1767559892144780895,36,43408874
207,130.0250,0,1980,2619,1767559892148820937,36,43408874
208,130.0250,0,1980,2619,1767559892155311591,36,43408874
209,130.0250,0,1980,2619,1767559892158675990,36,43408874
210,130.0250,0,1980,2619,1767559892162321315,36,43408874
211,130.0250,0,1980,2619,1767559892165752114,36,43408874
212,130.0250,0,1980,2619,1767559892173726312,36,43408874
213,130.0250,0,1980,2619,1767559892178470799,36,43408874
214,130.0250,0,1980,2619,1767559892182122524,36,43408874
215,138.2490,0,1980,2619,1767559892186096199,36,43431917
216,138.2490,0,1980,2619,1767559892203631340,36,43431917
217,138.2490,0,1980,2619,1767559892207748343,36,43431917
218,138.2490,0,1980,2619,1767559892214223989,36,43431917
219,138.2490,0,1980,2619,1767559892217580323,36,43431917
220,138.2490,0,1980,2619,1767559892221251760,36,43431917
221,138.2490,0,1980,2619,1767559892224680126,36,43431917
222,138.2490,0,1980,2619,1767559892231156508,36,43431917
223,138.2490,0,1980,2619,1767559892237599770,36,43431917
224,138.2490,0,1980,2619,1767559892241033128,36,43431917
225,138.2490,0,1980,2619,1767559892244749301,36,43431917
226,138.2490,0,1980,2619,1767559892252782443,36,43431917
227,138.2490,0,1980,2619,1767559892256958934,36,43431917
228,138.2490,0,1980,2619,1767559892261232255,36,43431917
229,138.2490,0,1980,2619,1767559892265336330,36,43431917
230,138.2490,0,1980,2619,1767559892273169601,36,43431917
231,138.2490,0,1980,2619,1767559892276654735,36,43431917
232,138.2490,0,1980,2619,1767559892280637402,36,43431917
233,138.2490,0,1980,2619,1767559892284044392,36,43431917
234,138.2490,0,1980,2619,1767559892290576614,36,43455384
235,138.2490,0,1980,2619,1767559892306253332,36,43455384
236,143.5930,0,1980,2619,1767559892314114859,36,43455384
237,143.5930,15,1980,2619,1767559892317994327,36,43455384
238,143.5930,15,1980,2619,1767559892321297862,36,43455384
239,143.5930,15,1980,2619,1767559892324832339,36,43455384
240,143.5930,15,1980,2619,1767559892331474032,36,43455384
241,143.5930,15,1980,2619,1767559892337995086,36,43455384
242,143.5930,15,1980,2619,1767559892341216733,36,43455384
243,143.5930,15,1980,2619,1767559892344767467,36,43455384
244,143.5930,15,1980,2619,1767559892348768279,36,43455384
245,143.5930,15,1980,2619,1767559892355227413,36,43455384
246,143.5930,15,1980,2619,1767559892358617763,36,43455384
247,143.5930,15,1980,2619,1767559892362329936,36,43455384
248,143.5930,15,1980,2619,1767559892365849821,36,43455384
249,143.5930,15,1980,2619,1767559892373736020,36,43455384
250,143.5930,15,1980,2619,1767559892377053762,36,43455384
251,143.5930,15,1980,2619,1767559892380680240,36,43455384
252,143.5930,15,1980,2619,1767559892385885109,36,43477561
253,143.5930,15,1980,2619,1767559892403611128,36,43477561
254,143.5930,15,1980,2619,1767559892407742435,36,43477561
255,148.3730,15,1980,2619,1767559892414293504,36,43477561
256,148.3730,15,1980,2619,1767559892417830094,36,43477561
257,148.3730,15,1980,2619,1767559892421163292,36,43477561
258,148.3730,15,1980,2619,1767559892424608106,36,43477561
259,148.3730,15,1980,2619,1767559892431139528,36,43477561
260,148.3730,15,1980,2619,1767559892437747526,36,43477561
261,148.3730,15,1980,2619,1767559892441356051,36,43477561
262,148.3730,15,1980,2619,1767559892445145216,36,43477561
263,148.3730,15,1980,2619,1767559892449225930,36,43477561
264,148.3730,15,1980,2619,1767559892455629513,36,43477561
265,148.3730,15,1980,2619,1767559892459228310,36,43477561
266,148.3730,15,1980,2619,1767559892462635844,36,43477561
267,148.3730,15,1980,2619,1767559892466247089,36,43477561
268,148.3730,15,1980,2619,1767559892474439015,36,43477561
269,148.3730,15,1980,2619,1767559892478507378,36,43477561
270,148.3730,15,1980,2619,1767559892481899008,36,43477561
271,148.3730,15,1980,2619,1767559892486029226,36,43500256
272,148.3730,15,1980,2619,1767559892506262208,36,43500256
273,148.3730,15,1980,2619,1767559892514237655,36,43500256
274,148.3730,15,1980,2619,1767559892517512902,36,43500256
275,148.3730,15,1980,2619,1767559892521838192,36,43500256
276,148.3730,15,1980,2619,1767559892525594780,36,43500256
277,148.3730,15,1980,2619,1767559892535616359,36,43500256
278,148.3730,15,1980,2619,1767559892538994806,36,43500256
279,153.7000,15,1980,2619,1767559892542338244,36,43500256
280,153.7000,15,1980,2619,1767559892545707282,36,43500256
281,153.7000,15,1980,2619,1767559892553775912,36,43500256
282,153.7000,15,1980,2619,1767559892557121175,36,43500256
283,153.7000,15,1980,2619,1767559892560620901,36,43500256
284,153.7000,1,1980,2619,1767559892564152306,36,43500256
285,153.7000,1,1980,2619,1767559892568142046,36,43500256
286,153.7000,1,1980,2619,1767559892574551228,36,43500256
287,153.7000,1,1980,2619,1767559892577875211,36,43500256
288,153.7000,1,1980,2619,1767559892581369081,37,43500256
289,153.7000,1,1980,2619,1767559892585861825,37,43522766
290,153.7000,1,1980,2619,1767559892603262374,37,43522766
291,153.7000,1,1980,2619,1767559892607806895,37,43522766
292,153.7000,1,1980,2619,1767559892614613579,37,43522766
293,153.7000,1,1980,2619,1767559892618203417,37,43522766
294,153.7000,1,1980,2619,1767559892621831302,37,43522766
295,153.7000,1,1980,2619,1767559892626023760,37,43522766
296,153.7000,1,1980,2619,1767559892635908604,37,43522766
297,153.7000,1,1980,2619,1767559892639621384,37,43522766
298,153.7000,1,1980,2619,1767559892643245141,37,43522766
299,153.7000,1,1980,2619,1767559892647970108,37,43522766
300,153.7000,1,1980,2619,1767559892654435931,37,43522766
301,153.4650,1,1980,2619,1767559892658072041,37,43522766
302,153.4650,1,1980,2619,1767559892661621014,37,43522766
303,153.4650,1,1980,2619,1767559892665464290,37,43522766
304,153.4650,1,1980,2619,1767559892673425944,37,43522766
305,153.4650,1,1980,2619,1767559892677037797,37,43522766
306,153.4650,1,1980,2619,1767559892680871409,37,43522766
307,153.4650,1,1980,2619,1767559892686010646,37,43546204
308,153.4650,1,1980,2619,1767559892705135283,37,43546204
309,153.4650,1,1980,2619,1767559892713050569,37,43546204
310,153.4650,1,1980,2619,1767559892716692342,37,43546204
311,153.4650,1,1980,2619,1767559892720318947,37,43546204
312,153.4650,1,1980,2619,1767559892723982832,37,43546204
313,153.4650,1,1980,2619,1767559892730580717,37,43546204
314,153.4650,1,1980,2619,1767559892737074763,37,43546204
315,153.4650,1,1980,2619,1767559892741816243,37,43546204
316,153.4650,1,1980,2619,1767559892745623040,37,43546204
317,153.4650,1,1980,2619,1767559892753687125,37,43546204
318,153.4650,1,1980,2619,1767559892757157315,37,43546204
319,153.4650,1,1980,2619,1767559892760793104,37,43546204
320,153.4650,1,1980,2619,1767559892764470749,37,43546204
321,153.4650,1,1980,2619,1767559892768645767,37,43546204
322,153.4650,1,1980,2619,1767559892775065829,37,43546204
323,153.4650,1,1980,2619,1767559892778622515,37,43546204
324,153.7910,1,1980,2619,1767559892782296000,37,43546204
325,153.7910,1,1980,2619,1767559892786346539,37,43570246
326,153.7910,1,1980,2619,1767559892803558097,37,43570246
327,153.7910,1,1980,2619,1767559892807926010,37,43570246
328,153.7910,100,1980,2619,1767559892814409688,37,43570246
329,153.7910,100,1980,2619,1767559892818011333,37,43570246
330,153.7910,100,1980,2619,1767559892821736274,37,43570246
331,153.7910,100,1980,2619,1767559892825728861,37,43570246
332,153.7910,100,1980,2619,1767559892835783913,37,43570246
333,153.7910,100,1980,2619,1767559892839294775,37,43570246
334,153.7910,100,1980,2619,1767559892842847588,37,43570246
335,153.7910,100,1980,2619,1767559892846473361,37,43570246
336,153.7910,100,1980,2619,1767559892855456098,37,43570246
337,153.7910,100,1980,2619,1767559892859161103,37,43570246
338,153.7910,100,1980,2619,1767559892862778364,37,43570246
339,153.7910,100,1980,2619,1767559892866420297,37,43570246
340,153.7910,100,1980,2619,1767559892874493759,37,43570246
341,153.7910,100,1980,2619,1767559892878146732,37,43570246
342,153.7910,100,1980,2619,1767559892881862873,37,43570246
343,153.7910,100,1980,2619,1767559892886045475,37,43594043
344,153.7910,100,1980,2619,1767559892904378275,37,43594043
345,153.7910,100,1980,2619,1767559892908416653,37,43594043
346,154.1350,100,1980,2619,1767559892914930091,37,43594043
347,154.1350,100,1980,2619,1767559892918504281,37,43594043
348,154.1350,100,1980,2619,1767559892922134214,37,43594043
349,154.1350,100,1980,2619,1767559892926687407,37,43594043
350,154.1350,100,1980,2619,1767559892936245565,37,43594043
351,154.1350,100,1980,2619,1767559892939748266,37,43594043
352,154.1350,100,1980,2619,1767559892943472887,37,43594043
353,154.1350,100,1980,2619,1767559892947922399,37,43594043
354,154.1350,100,1980,2619,1767559892954338430,37,43594043
355,154.1350,100,1980,2619,1767559892958810886,37,43594043
356,154.1350,100,1980,2619,1767559892962405364,37,43594043
357,154.1350,100,1980,2619,1767559892965824834,37,43594043
358,154.1350,100,1980,2619,1767559892973948312,37,43594043
359,154.1350,100,1980,2619,1767559892977601669,37,43594043
360,154.1350,100,1980,2619,1767559892981263538,37,43594043
361,154.1350,100,1980,2619,1767559892985966521,37,43617826
362,154.1350,100,1980,2619,1767559893003532765,37,43617826
363,154.1350,100,1980,2619,1767559893007984710,37,43617826
364,154.1350,100,1980,2619,1767559893014472900,37,43617826
365,154.1350,100,1980,2619,1767559893018589871,37,43617826
366,154.1350,100,1980,2619,1767559893023729492,37,43617826
367,154.1350,100,1980,2619,1767559893030614160,37,43617826
368,154.4870,100,1980,2619,1767559893037238701,37,43617826
369,154.4870,100,1980,2619,1767559893040861562,37,43617826
370,154.4870,100,1980,2619,1767559893044646886,37,43617826
371,154.4870,100,1980,2619,1767559893048691089,37,43617826
372,154.4870,77,1980,2619,1767559893055141968,37,43617826
373,154.4870,77,1980,2619,1767559893058753374,37,43617826
374,154.4870,77,1980,2619,1767559893062294795,37,43617826
375,154.4870,77,1980,2619,1767559893065978296,37,43617826
376,154.4870,77,1980,2619,1767559893075125288,37,43617826
377,154.4870,77,1980,2619,1767559893078776981,37,43617826
378,154.4870,77,1980,2619,1767559893082366594,37,43617826
379,154.4870,77,1980,2619,1767559893086519788,37,43642409
380,154.4870,77,1980,2619,1767559893104364143,37,43642409
381,154.4870,77,1980,2619,1767559893108343227,37,43642409
382,154.4870,77,1980,2619,1767559893114794873,37,43642409
383,154.4870,77,1980,2619,1767559893118347654,37,43642409
384,154.4870,77,1980,2619,1767559893122466769,37,43642409
385,154.4870,77,1980,2619,1767559893127196888,37,43642409
386,154.4870,77,1980,2619,1767559893136805061,37,43642409
387,154.4870,77,1980,2619,1767559893140443027,37,43642409
388,155.5030,77,1980,2619,1767559893144156800,37,43642409
389,155.5030,77,1980,2619,1767559893148204427,37,43642409
390,155.5030,77,1980,2619,1767559893154653129,37,43642409
391,155.5030,77,1980,2619,1767559893158264918,37,43642409
392,155.5030,77,1980,2619,1767559893161909187,37,43642409
393,155.5030,77,1980,2619,1767559893165531664,37,43642409
394,155.5030,77,1980,2619,1767559893173619782,37,43642409
395,155.5030,77,1980,2619,1767559893177301394,37,43642409
396,155.5030,77,1980,2619,1767559893181098846,37,43642409
397,155.5030,77,1980,2619,1767559893185911077,37,43666754
398,155.5030,77,1980,2619,1767559893203447946,37,43666754
399,155.5030,77,1980,2619,1767559893207952211,37,43666754
400,155.5030,77,1980,2619,1767559893214382865,37,43666754
401,155.5030,77,1980,2619,1767559893218008478,37,43666754
402,155.5030,77,1980,2619,1767559893221539051,37,43666754
403,155.5030,77,1980,2619,1767559893226372914,37,43666754
404,155.5030,77,1980,2619,1767559893236221663,37,43666754
405,155.5030,77,1980,2619,1767559893239915788,37,43666754
406,155.5030,77,1980,2619,1767559893243285467,37,43666754
407,155.5030,77,1980,2619,1767559893247805763,37,43666754
408,155.5030,77,1980,2619,1767559893254258177,37,43666754
409,156.4320,77,1980,2619,1767559893257613263,37,43666754
410,156.4320,77,1980,2619,1767559893261068573,37,43666754
411,156.4320,77,1980,2619,1767559893264768874,37,43666754
412,156.4320,77,1980,2619,1767559893268799285,37,43666754
413,156.4320,77,1980,2619,1767559893275207347,37,43666754
414,156.4320,100,1980,2619,1767559893278886080,37,43666754
415,156.4320,100,1980,2619,1767559893282552589,37,43666754
416,156.4320,100,1980,2619,1767559893286704088,37,43691019
417,156.4320,100,1980,2619,1767559893305221559,37,43691019
418,156.4320,100,1980,2619,1767559893308977411,37,43691019
419,156.4320,100,1980,2619,1767559893315519393,37,43691019
420,156.4320,100,1980,2619,1767559893319120814,37,43691019
421,156.4320,100,1980,2619,1767559893322737596,37,43691019
422,156.4320,100,1980,2619,1767559893330318292,37,43691019
423,156.4320,100,1980,2619,1767559893336951186,37,43691019
424,156.4320,100,1980,2619,1767559893340416191,37,43691019
425,156.4320,100,1980,2619,1767559893344113484,37,43691019
426,156.4320,100,1980,2619,1767559893348159223,37,43691019
427,156.4320,100,1980,2619,1767559893354616693,37,43691019
428,156.4320,100,1980,2619,1767559893358100995,37,43691019
429,156.4320,100,1980,2619,1767559893361734576,37,43691019
430,156.4320,100,1980,2619,1767559893365413916,37,43691019
431,156.4320,100,1980,2619,1767559893373377075,37,43691019
432,156.4320,100,1980,2619,1767559893376959009,37,43691019
433,156.4320,100,1980,2619,1767559893381037036,37,43691019
434,156.9060,100,1980,2619,1767559893385994546,37,43714814
435,156.9060,100,1980,2619,1767559893403333463,37,43714814
436,156.9060,100,1980,2619,1767559893407945886,37,43714814
437,156.9060,100,1980,2619,1767559893414388445,37,43714814
438,156.9060,100,1980,2619,1767559893417968491,37,43714814
439,156.9060,100,1980,2619,1767559893421603992,37,43714814
440,156.9060,100,1980,2619,1767559893425473188,37,43714814
441,156.9060,100,1980,2619,1767559893435753038,37,43714814
442,156.9060,100,1980,2619,1767559893439189596,37,43714814
443,156.9060,100,1980,2619,1767559893443079015,37,43714814
444,156.9060,100,1980,2619,1767559893447985166,37,43714814
445,156.9060,100,1980,2619,1767559893454674283,37,43714814
446,156.9060,100,1980,2619,1767559893458316791,37,43714814
447,156.9060,100,1980,2619,1767559893461935397,37,43714814
448,156.9060,100,1980,2619,1767559893465495315,37,43714814
449,156.9060,100,1980,2619,1767559893473437961,37,43714814
450,156.9060,100,1980,2619,1767559893476915735,37,43714814
451,156.9060,100,1980,2619,1767559893480721635,37,43714814
452,156.9060,100,1980,2619,1767559893484450864,37,43714814
453,156.9060,100,1980,2619,1767559893491302892,37,43739319
454,156.9060,100,1980,2619,1767559893507082298,37,43739319
455,156.9060,100,1980,2619,1767559893515008752,37,43739319
456,157.7510,100,1980,2619,1767559893518636541,37,43739319
457,157.7510,100,1980,2619,1767559893522195819,37,43739319
458,157.7510,100,1980,2619,1767559893526861362,37,43739319
459,157.7510,100,1980,2619,1767559893536446912,37,43739319
460,157.7510,100,1980,2619,1767559893539898670,37,43739319
461,157.7510,100,1980,2619,1767559893543628123,37,43739319
462,157.7510,100,1980,2619,1767559893547910853,37,43739319
463,157.7510,100,1980,2619,1767559893554315139,37,43739319
464,157.7510,100,1980,2619,1767559893557887793,37,43739319
465,157.7510,100,1980,2619,1767559893561508958,37,43739319
466,157.7510,100,1980,2619,1767559893565148395,37,43739319
467,157.7510,100,1980,2619,1767559893569168310,37,43739319
468,157.7510,100,1980,2619,1767559893575630132,37,43739319
469,157.7510,100,1980,2619,1767559893579212897,37,43739319
470,157.7510,100,1980,2619,1767559893582851534,37,43739319
471,157.7510,100,1980,2619,1767559893588574064,37,43762942
472,157.7510,100,1980,2619,1767559893604416830,37,43762942
473,157.7510,100,1980,2619,1767559893608503016,37,43762942
474,157.7510,100,1980,2619,1767559893614930503,37,43762942
475,157.7510,100,1980,2619,1767559893618487444,37,43762942
476,157.7510,100,1980,2619,1767559893622118209,37,43762942
477,157.7510,100,1980,2619,1767559893626625769,37,43762942
478,157.7510,100,1980,2619,1767559893637541233,37,43762942
479,158.8550,100,1980,2619,1767559893641201694,37,43762942
480,158.8550,100,1980,2619,1767559893644919243,37,43762942
481,158.8550,100,1980,2619,1767559893648963157,37,43762942
