sample,power(W),gpu_util(%),core_clock(MHz),mem_clock(MHz),timestamp_ns,temp(C),energy(mJ)
50,95.4210,0,345,2619,1767561438275831690,35,60566813
51,95.4210,0,345,2619,1767561438280755557,35,60566813
52,95.4210,0,345,2619,1767561438287033558,35,60584680
53,95.4210,0,345,2619,1767561438301694118,35,60584680
54,95.4210,0,345,2619,1767561438309965576,35,60584680
55,95.4210,0,345,2619,1767561438315520414,35,60584680
56,95.4210,0,345,2619,1767561438319500640,35,60584680
57,95.4210,0,345,2619,1767561438327873089,35,60584680
58,95.4210,0,345,2619,1767561438335113930,35,60584680
59,95.4210,0,885,2619,1767561438338784879,35,60584680
60,95.4210,0,885,2619,1767561438342981135,35,60584680
61,95.4210,0,885,2619,1767561438351429647,35,60584680
62,95.4210,0,885,2619,1767561438355336881,35,60584680
63,95.9670,0,885,2619,1767561438361245893,35,60584680
64,95.9670,0,885,2619,1767561438365418181,35,60584680
65,95.9670,0,885,2619,1767561438372007988,35,60584680
66,95.9670,0,885,2619,1767561438376280116,35,60584680
67,95.9670,0,885,2619,1767561438380425716,35,60584680
68,95.9670,0,885,2619,1767561438386495814,35,60602409
69,95.9670,0,885,2619,1767561438401866578,35,60602409
70,95.9670,0,885,2619,1767561438409953845,35,60602409
71,95.9670,0,885,2619,1767561438413989527,35,60602409
72,95.9670,0,885,2619,1767561438417937689,35,60602409
73,95.9670,0,885,2619,1767561438422156281,35,60602409
74,95.9670,0,885,2619,1767561438433582083,35,60602409
75,95.9670,0,885,2619,1767561438437272423,35,60602409
76,95.9670,0,885,2619,1767561438441313065,35,60602409
77,95.9670,0,885,2619,1767561438445347946,35,60602409
78,95.9670,0,885,2619,1767561438451926712,35,60602409
79,95.9670,0,885,2619,1767561438455686972,35,60602409
80,95.9670,0,885,2619,1767561438459481599,35,60602409
81,95.9670,0,885,2619,1767561438463487201,35,60602409
82,95.9670,0,885,2619,1767561438471601508,35,60602409
83,95.9670,0,885,2619,1767561438475595365,35,60602409
84,96.4720,0,885,2619,1767561438479412488,35,60602409
85,96.4720,0,885,2619,1767561438483416842,35,60619953
86,96.4720,0,885,2619,1767561438501158821,35,60619953
87,96.4720,0,885,2619,1767561438514815933,35,60619953
88,96.4720,0,885,2619,1767561438518424290,35,60619953
89,96.4720,0,885,2619,1767561438521821481,35,60619953
90,96.4720,0,885,2619,1767561438532084955,35,60619953
91,96.4720,0,885,2619,1767561438535516449,35,60619953
92,96.4720,0,885,2619,1767561438538934119,35,60619953
93,96.4720,0,885,2619,1767561438542372877,35,60619953
94,96.4720,0,885,2619,1767561438550346865,35,60619953
95,96.4720,0,885,2619,1767561438553977398,35,60619953
96,96.4720,0,885,2619,1767561438557455708,35,60619953
97,96.4720,0,885,2619,1767561438560832706,35,60619953
98,96.4720,0,885,2619,1767561438564908867,35,60619953
99,96.4720,0,885,2619,1767561438571482801,35,60619953
100,96.4720,0,1980,2619,1767561438575932624,35,60619953
101,96.4720,0,1980,2619,1767561438579315799,35,60619953
102,96.4720,0,1980,2619,1767561438584990316,35,60640537
103,96.4720,0,1980,2619,1767561438601240081,35,60640537
104,100.4300,0,1980,2619,1767561438605232531,35,60640537
105,100.4300,0,1980,2619,1767561438611669826,35,60640537
106,100.4300,0,1980,2619,1767561438615075369,35,60640537
107,100.4300,0,1980,2619,1767561438618350608,35,60640537
108,100.4300,0,1980,2619,1767561438621780502,35,60640537
109,100.4300,0,1980,2619,1767561438632173351,35,60640537
110,100.4300,0,1980,2619,1767561438635541102,35,60640537
111,100.4300,0,1980,2619,1767561438639211698,36,60640537
112,100.4300,0,1980,2619,1767561438642796343,36,60640537
113,100.4300,0,1980,2619,1767561438650671484,36,60640537
114,100.4300,0,1980,2619,1767561438653995683,36,60640537
115,100.4300,0,1980,2619,1767561438657571591,36,60640537
116,100.4300,0,1980,2619,1767561438662017990,36,60640537
117,100.4300,0,1980,2619,1767561438665999496,36,60640537
118,100.4300,0,1980,2619,1767561438672693910,36,60640537
119,100.4300,0,1980,2619,1767561438676246427,36,60640537
120,100.4300,0,1980,2619,1767561438679472611,36,60640537
121,100.4300,0,1980,2619,1767561438683506212,36,60662928
122,100.4300,0,1980,2619,1767561438700743970,36,60662928
123,100.4300,0,1980,2619,1767561438705521246,36,60662928
124,105.8900,0,1980,2619,1767561438711958861,36,60662928
125,105.8900,0,1980,2619,1767561438715745968,36,60662928
126,105.8900,0,1980,2619,1767561438719279861,36,60662928
127,105.8900,0,1980,2619,1767561438722899642,36,60662928
128,105.8900,0,1980,2619,1767561438731036189,36,60662928
129,105.8900,0,1980,2619,1767561438734318885,36,60662928
130,105.8900,0,1980,2619,1767561438738555205,36,60662928
131,105.8900,0,1980,2619,1767561438742127273,36,60662928
132,105.8900,0,1980,2619,1767561438750094861,36,60662928
133,105.8900,0,1980,2619,1767561438753654738,36,60662928
134,105.8900,0,1980,2619,1767561438756978009,36,60662928
135,105.8900,0,1980,2619,1767561438760308576,36,60662928
136,105.8900,0,1980,2619,1767561438764671647,36,60662928
137,105.8900,0,1980,2619,1767561438771422348,36,60662928
138,105.8900,0,1980,2619,1767561438775152464,36,60662928
139,105.8900,0,1980,2619,1767561438778904467,36,60662928
140,105.8900,0,1980,2619,1767561438783222739,36,60685313
141,105.8900,0,1980,2619,1767561438804268564,36,60685313
142,105.8900,0,1980,2619,1767561438812285431,36,60685313
143,105.8900,0,1980,2619,1767561438815555551,36,60685313
144,105.8900,0,1980,2619,1767561438819976190,36,60685313
145,105.8900,0,1980,2619,1767561438824941720,36,60685313
146,105.8900,0,1980,2619,1767561438831592934,36,60685313
147,112.8650,0,1980,2619,1767561438835146667,36,60685313
148,112.8650,0,1980,2619,1767561438838676848,36,60685313
149,112.8650,0,1980,2619,1767561438842108662,36,60685313
150,112.8650,0,1980,2619,1767561438846175160,36,60685313
151,112.8650,0,1980,2619,1767561438852746534,36,60685313
152,112.8650,0,1980,2619,1767561438856165261,36,60685313
153,112.8650,0,1980,2619,1767561438859775761,36,60685313
154,112.8650,0,1980,2619,1767561438864802283,36,60685313
155,112.8650,0,1980,2619,1767561438873806503,36,60685313
156,112.8650,0,1980,2619,1767561438877483627,36,60685313
157,112.8650,0,1980,2619,1767561438898806698,36,60707629
158,112.8650,0,1980,2619,1767561438902949259,36,60707629
159,112.8650,0,1980,2619,1767561438911004942,36,60707629
160,112.8650,0,1980,2619,1767561438915558508,36,60707629
161,112.8650,0,1980,2619,1767561438919286384,36,60707629
162,112.8650,0,1980,2619,1767561438924976965,36,60707629
163,112.8650,0,1980,2619,1767561438931472948,36,60707629
164,112.8650,0,1980,2619,1767561438935418710,36,60707629
165,118.0370,0,1980,2619,1767561438939148730,36,60707629
166,118.0370,0,1980,2619,1767561438943221147,36,60707629
167,118.0370,0,1980,2619,1767561438951076544,36,60707629
168,118.0370,0,1980,2619,1767561438955061089,36,60707629
169,118.0370,0,1980,2619,1767561438958797381,36,60707629
170,118.0370,0,1980,2619,1767561438962831783,36,60707629
171,118.0370,0,1980,2619,1767561438970881162,36,60707629
172,118.0370,0,1980,2619,1767561438974497519,36,60707629
173,118.0370,0,1980,2619,1767561438978526833,36,60707629
174,118.0370,0,1980,2619,1767561438982881904,36,60730161
175,118.0370,0,1980,2619,1767561439000457163,36,60730161
176,118.0370,0,1980,2619,1767561439004607372,36,60730161
177,118.0370,0,1980,2619,1767561439011097147,36,60730161
178,118.0370,0,1980,2619,1767561439014423105,36,60730161
179,118.0370,0,1980,2619,1767561439018556514,36,60730161
180,118.0370,0,1980,2619,1767561439021921833,36,60730161
181,118.0370,0,1980,2619,1767561439026133481,36,60730161
182,118.0370,0,1980,2619,1767561439032728631,36,60730161
183,118.0370,0,1980,2619,1767561439036141790,36,60730161
184,118.0370,0,1980,2619,1767561439039692707,36,60730161
185,118.0370,0,1980,2619,1767561439042973514,36,60730161
186,118.0370,0,1980,2619,1767561439051232043,36,60730161
187,123.1970,0,1980,2619,1767561439055487723,36,60730161
188,123.1970,0,1980,2619,1767561439058883666,36,60730161
189,123.1970,0,1980,2619,1767561439062477495,36,60730161
190,123.1970,0,1980,2619,1767561439070333531,36,60730161
191,123.1970,0,1980,2619,1767561439076687275,36,60730161
192,123.1970,0,1980,2619,1767561439080354799,36,60730161
193,123.1970,0,1980,2619,1767561439086572577,36,60752962
194,123.1970,0,1980,2619,1767561439101052180,36,60752962
195,123.1970,0,1980,2619,1767561439105138228,36,60752962
196,123.1970,0,1980,2619,1767561439111601988,36,60752962
197,123.1970,0,1980,2619,1767561439115182249,36,60752962
198,123.1970,0,1980,2619,1767561439119322986,36,60752962
199,123.1970,0,1980,2619,1767561439125167166,36,60752962
200,123.1970,0,1980,2619,1767561439131729324,36,60752962
201,123.1970,0,1980,2619,1767561439136292649,36,60752962
202,123.1970,0,1980,2619,1767561439139859374,36,60752962
203,123.1970,0,1980,2619,1767561439144713034,36,60752962
204,123.1970,0,1980,2619,1767561439151141593,36,60752962
205,123.1970,0,1980,2619,1767561439154409185,36,60752962
206,123.1970,0,1980,2619,1767561439157683624,36,60752962
207,123.1970,0,1980,2619,1767561439161952968,36,60752962
208,123.1970,0,1980,2619,1767561439165985449,36,60752962
209,123.1970,0,1980,2619,1767561439172510264,36,60752962
210,123.1970,0,1980,2619,1767561439175863295,36,60752962
211,131.0010,0,1980,2619,1767561439179119910,36,60752962
212,131.0010,0,1980,2619,1767561439184884795,36,60775226
213,131.0010,0,1980,2619,1767561439202698100,36,60775226
214,131.0010,0,1980,2619,1767561439210854327,36,60775226
215,131.0010,0,1980,2619,1767561439214221533,36,60775226
216,131.0010,0,1980,2619,1767561439217535908,36,60775226
217,131.0010,0,1980,2619,1767561439221348967,36,60775226
218,131.0010,0,1980,2619,1767561439225729478,36,60775226
219,131.0010,0,1980,2619,1767561439232311540,36,60775226
220,131.0010,0,1980,2619,1767561439235915385,36,60775226
221,131.0010,0,1980,2619,1767561439239970171,36,60775226
222,131.0010,0,1980,2619,1767561439244721399,36,60775226
223,131.0010,0,1980,2619,1767561439251163622,36,60775226
224,131.0010,0,1980,2619,1767561439255637732,36,60775226
225,131.0010,0,1980,2619,1767561439259259561,36,60775226
226,131.0010,0,1980,2619,1767561439262886157,36,60775226
227,131.0010,0,1980,2619,1767561439270836786,36,60775226
228,131.0010,0,1980,2619,1767561439274127321,36,60775226
229,131.0010,0,1980,2619,1767561439277776126,36,60775226
230,131.0010,0,1980,2619,1767561439282746200,36,60797577
231,131.0010,0,1980,2619,1767561439300196596,36,60797577
232,131.0010,0,1980,2619,1767561439304678994,36,60797577
233,137.0370,0,1980,2619,1767561439311158849,36,60797577
234,137.0370,0,1980,2619,1767561439314699942,36,60797577
235,137.0370,0,1980,2619,1767561439317972141,36,60797577
236,137.0370,0,1980,2619,1767561439322038639,36,60797577
237,137.0370,0,1980,2619,1767561439326521005,36,60797577
238,137.0370,23,1980,2619,1767561439333082684,36,60797577
239,137.0370,23,1980,2619,1767561439336377699,36,60797577
240,137.0370,23,1980,2619,1767561439339718122,36,60797577
241,137.0370,23,1980,2619,1767561439343178863,36,60797577
242,137.0370,23,1980,2619,1767561439351067444,36,60797577
243,137.0370,23,1980,2619,1767561439354449210,36,60797577
244,137.0370,23,1980,2619,1767561439357774305,36,60797577
245,137.0370,23,1980,2619,1767561439361141576,36,60797577
246,137.0370,23,1980,2619,1767561439365288873,36,60797577
247,137.0370,23,1980,2619,1767561439371770328,36,60797577
248,137.0370,23,1980,2619,1767561439375158238,36,60797577
249,137.0370,23,1980,2619,1767561439378561476,36,60797577
250,137.0370,23,1980,2619,1767561439382791396,36,60819776
251,137.0370,23,1980,2619,1767561439401924340,36,60819776
252,137.0370,23,1980,2619,1767561439406001077,36,60819776
253,137.0370,23,1980,2619,1767561439412461732,36,60819776
254,137.0370,23,1980,2619,1767561439415799083,36,60819776
255,137.0370,23,1980,2619,1767561439420298057,36,60819776
256,137.0370,23,1980,2619,1767561439424861991,36,60819776
257,137.0370,23,1980,2619,1767561439431473173,36,60819776
258,142.3140,23,1980,2619,1767561439434838971,36,60819776
259,142.3140,23,1980,2619,1767561439438292449,36,60819776
260,142.3140,23,1980,2619,1767561439442142852,36,60819776
261,142.3140,23,1980,2619,1767561439446156358,36,60819776
262,142.3140,23,1980,2619,1767561439452687157,36,60819776
263,142.3140,23,1980,2619,1767561439456154267,36,60819776
264,142.3140,23,1980,2619,1767561439459654400,36,60819776
265,142.3140,23,1980,2619,1767561439463215173,36,60819776
266,142.3140,23,1980,2619,1767561439471226440,36,60819776
267,142.3140,23,1980,2619,1767561439475276714,36,60819776
268,142.3140,23,1980,2619,1767561439479376907,36,60819776
269,142.3140,23,1980,2619,1767561439483356237,36,60842007
270,142.3140,23,1980,2619,1767561439500579755,36,60842007
271,142.3140,23,1980,2619,1767561439504651436,36,60842007
272,142.3140,23,1980,2619,1767561439511169083,36,60842007
273,142.3140,23,1980,2619,1767561439514431490,36,60842007
274,142.3140,23,1980,2619,1767561439517870504,36,60842007
275,142.3140,23,1980,2619,1767561439521227534,36,60842007
276,142.3140,23,1980,2619,1767561439525519726,36,60842007
277,142.3140,23,1980,2619,1767561439531999006,36,60842007
278,142.3140,23,1980,2619,1767561439535315365,36,60842007
279,142.3140,23,1980,2619,1767561439538641932,36,60842007
280,142.3140,23,1980,2619,1767561439542067281,36,60842007
281,142.3140,23,1980,2619,1767561439546097363,36,60842007
282,146.6700,23,1980,2619,1767561439552613794,36,60842007
283,146.6700,23,1980,2619,1767561439556007144,36,60842007
284,146.6700,23,1980,2619,1767561439559293519,36,60842007
285,146.6700,23,1980,2619,1767561439562606199,36,60842007
286,146.6700,1,1980,2619,1767561439570496123,36,60842007
287,146.6700,1,1980,2619,1767561439573790498,36,60842007
288,146.6700,1,1980,2619,1767561439577183208,36,60842007
289,146.6700,1,1980,2619,1767561439580547023,36,60842007
290,146.6700,1,1980,2619,1767561439586581953,36,60864411
291,146.6700,1,1980,2619,1767561439603214116,36,60864411
292,146.6700,1,1980,2619,1767561439611351206,36,60864411
293,146.6700,1,1980,2619,1767561439614917483,36,60864411
294,146.6700,1,1980,2619,1767561439618281490,36,60864411
295,146.6700,1,1980,2619,1767561439621995446,36,60864411
296,146.6700,1,1980,2619,1767561439630060601,36,60864411
297,146.6700,1,1980,2619,1767561439633354336,36,60864411
298,146.6700,1,1980,2619,1767561439636672519,36,60864411
299,146.6700,1,1980,2619,1767561439639963886,36,60864411
300,146.6700,1,1980,2619,1767561439644642315,36,60864411
301,146.6700,1,1980,2619,1767561439651155674,36,60864411
302,146.6700,1,1980,2619,1767561439654390114,36,60864411
303,146.6700,1,1980,2619,1767561439657820264,36,60864411
304,146.5270,1,1980,2619,1767561439661195534,36,60864411
305,146.5270,1,1980,2619,1767561439665231983,36,60864411
306,146.5270,1,1980,2619,1767561439671790750,36,60864411
307,146.5270,1,1980,2619,1767561439675429218,36,60864411
308,146.5270,1,1980,2619,1767561439679218822,36,60864411
309,146.5270,1,1980,2619,1767561439683203144,36,60886268
310,146.5270,1,1980,2619,1767561439700612228,36,60886268
311,146.5270,1,1980,2619,1767561439704787301,36,60886268
312,146.5270,1,1980,2619,1767561439711226996,36,60886268
313,146.5270,1,1980,2619,1767561439714814361,36,60886268
314,146.5270,1,1980,2619,1767561439718443998,36,60886268
315,146.5270,1,1980,2619,1767561439722111074,36,60886268
316,146.5270,1,1980,2619,1767561439730320612,36,60886268
317,146.5270,1,1980,2619,1767561439733961832,36,60886268
318,146.5270,1,1980,2619,1767561439737521070,36,60886268
319,146.5270,1,1980,2619,1767561439741297585,36,60886268
320,146.5270,1,1980,2619,1767561439745332275,36,60886268
321,146.5270,1,1980,2619,1767561439751981569,36,60886268
322,146.5270,1,1980,2619,1767561439755619589,36,60886268
323,146.5270,1,1980,2619,1767561439759180874,36,60886268
324,146.5270,1,1980,2619,1767561439762897486,36,60886268
325,146.5270,1,1980,2619,1767561439771001361,36,60886268
326,146.5270,1,1980,2619,1767561439774625686,36,60886268
327,146.4050,1,1980,2619,1767561439778449913,36,60886268
328,146.4050,1,1980,2619,1767561439782861175,36,60909495
329,146.4050,1,1980,2619,1767561439802291173,36,60909495
330,146.4050,1,1980,2619,1767561439806384902,36,60909495
331,146.4050,100,1980,2619,1767561439812873717,36,60909495
332,146.4050,100,1980,2619,1767561439816675928,36,60909495
333,146.4050,100,1980,2619,1767561439820299260,36,60909495
334,146.4050,100,1980,2619,1767561439825107544,36,60909495
335,146.4050,100,1980,2619,1767561439831746086,36,60909495
336,146.4050,100,1980,2619,1767561439835340363,36,60909495
337,146.4050,100,1980,2619,1767561439838971088,36,60909495
338,146.4050,100,1980,2619,1767561439842644084,36,60909495
339,146.4050,100,1980,2619,1767561439850751287,36,60909495
340,146.4050,100,1980,2619,1767561439854620697,36,60909495
341,146.4050,100,1980,2619,1767561439858234718,36,60909495
342,146.4050,100,1980,2619,1767561439861955138,36,60909495
343,146.4050,100,1980,2619,1767561439865970948,36,60909495
344,146.4050,100,1980,2619,1767561439874521635,36,60909495
345,146.4050,100,1980,2619,1767561439878368774,36,60909495
346,146.4050,100,1980,2619,1767561439882802117,36,60932851
347,146.4050,100,1980,2619,1767561439900545311,36,60932851
348,146.4050,100,1980,2619,1767561439904797119,36,60932851
349,146.5580,100,1980,2619,1767561439911249838,36,60932851
350,146.5580,100,1980,2619,1767561439914810675,36,60932851
351,146.5580,100,1980,2619,1767561439918437688,36,60932851
352,146.5580,100,1980,2619,1767561439922052829,36,60932851
353,146.5580,100,1980,2619,1767561439926181726,36,60932851
354,146.5580,100,1980,2619,1767561439932852395,36,60932851
355,146.5580,100,1980,2619,1767561439936446287,36,60932851
356,146.5580,100,1980,2619,1767561439940073172,36,60932851
357,146.5580,100,1980,2619,1767561439944759985,36,60932851
358,146.5580,100,1980,2619,1767561439951253472,36,60932851
359,146.5580,100,1980,2619,1767561439954881797,36,60932851
360,146.5580,100,1980,2619,1767561439958621129,36,60932851
361,146.5580,100,1980,2619,1767561439962201805,36,60932851
362,146.5580,100,1980,2619,1767561439970190321,36,60932851
363,146.5580,100,1980,2619,1767561439974122867,36,60932851
364,146.5580,100,1980,2619,1767561439977807288,36,60932851
365,146.5580,100,1980,2619,1767561439982849170,36,60956208
366,146.5580,100,1980,2619,1767561440000761034,36,60956208
367,146.5580,100,1980,2619,1767561440004995178,36,60956208
368,146.5580,100,1980,2619,1767561440011562521,36,60956208
369,146.5580,100,1980,2619,1767561440015195134,36,60956208
370,146.5580,100,1980,2619,1767561440018752291,36,60956208
371,146.5580,100,1980,2619,1767561440022716356,36,60956208
372,146.5580,100,1980,2619,1767561440031025157,36,60956208
373,146.7460,100,1980,2619,1767561440035121767,36,60956208
374,146.7460,100,1980,2619,1767561440038737548,36,60956208
375,146.7460,100,1980,2619,1767561440042389264,36,60956208
376,146.7460,100,1980,2619,1767561440050505747,36,60956208
377,146.7460,100,1980,2619,1767561440053958840,36,60956208
378,146.7460,100,1980,2619,1767561440057592029,36,60956208
379,146.7460,100,1980,2619,1767561440061285217,36,60956208
380,146.7460,100,1980,2619,1767561440065262435,36,60956208
381,146.7460,100,1980,2619,1767561440071760434,36,60956208
382,146.7460,100,1980,2619,1767561440075255384,36,60956208
383,146.7460,100,1980,2619,1767561440079203514,36,60956208
384,146.7460,100,1980,2619,1767561440083156220,36,60979647
385,146.7460,100,1980,2619,1767561440100553913,36,60979647
386,146.7460,100,1980,2619,1767561440104862009,36,60979647
387,146.7460,100,1980,2619,1767561440111416327,36,60979647
388,146.7460,100,1980,2619,1767561440115047723,36,60979647
389,146.7460,100,1980,2619,1767561440118584976,36,60979647
390,146.7460,100,1980,2619,1767561440122389780,36,60979647
391,146.7460,100,1980,2619,1767561440130587350,36,60979647
392,146.7460,100,1980,2619,1767561440134198107,36,60979647
393,146.7460,100,1980,2619,1767561440138503355,36,60979647
394,146.7460,100,1980,2619,1767561440142216286,36,60979647
395,146.7460,100,1980,2619,1767561440150113154,36,60979647
396,146.7460,100,1980,2619,1767561440153724103,36,60979647
397,147.4740,100,1980,2619,1767561440157258253,36,60979647
398,147.4740,100,1980,2619,1767561440160878641,36,60979647
399,147.4740,100,1980,2619,1767561440164980787,36,60979647
400,147.4740,100,1980,2619,1767561440171630176,36,60979647
401,147.4740,100,1980,2619,1767561440175325092,36,60979647
402,147.4740,100,1980,2619,1767561440179470181,36,60979647
403,147.4740,100,1980,2619,1767561440183692613,36,61003694
404,147.4740,100,1980,2619,1767561440202704502,36,61003694
405,147.4740,100,1980,2619,1767561440210796440,36,61003694
406,147.4740,100,1980,2619,1767561440214551932,37,61003694
407,147.4740,100,1980,2619,1767561440218157857,37,61003694
408,147.4740,100,1980,2619,1767561440221819173,37,61003694
409,147.4740,100,1980,2619,1767561440226022630,37,61003694
410,147.4740,100,1980,2619,1767561440232658323,37,61003694
411,147.4740,100,1980,2619,1767561440236342199,37,61003694
412,147.4740,100,1980,2619,1767561440240528984,37,61003694
413,147.4740,100,1980,2619,1767561440244748888,37,61003694
414,147.4740,100,1980,2619,1767561440251328679,37,61003694
415,147.4740,100,1980,2619,1767561440254825804,37,61003694
416,147.4740,100,1980,2619,1767561440258430961,37,61003694
417,147.4740,100,1980,2619,1767561440262014358,37,61003694
418,147.4740,100,1980,2619,1767561440265985336,37,61003694
419,147.4740,100,1980,2619,1767561440272503462,37,61003694
420,147.4740,100,1980,2619,1767561440276042220,37,61003694
421,148.3820,100,1980,2619,1767561440279654097,37,61003694
422,148.3820,100,1980,2619,1767561440283716210,37,61027621
423,148.3820,100,1980,2619,1767561440300711889,37,61027621
424,148.3820,100,1980,2619,1767561440304775411,37,61027621
425,148.3820,100,1980,2619,1767561440311594880,37,61027621
426,148.3820,100,1980,2619,1767561440315193157,37,61027621
427,148.3820,100,1980,2619,1767561440318561835,37,61027621
428,148.3820,100,1980,2619,1767561440321931057,37,61027621
429,148.3820,100,1980,2619,1767561440326060402,37,61027621
430,148.3820,100,1980,2619,1767561440332608001,37,61027621
431,148.3820,100,1980,2619,1767561440336004359,37,61027621
432,148.3820,100,1980,2619,1767561440339257839,37,61027621
433,148.3820,100,1980,2619,1767561440344793765,37,61027621
434,148.3820,100,1980,2619,1767561440351267028,37,61027621
435,148.3820,100,1980,2619,1767561440354902392,37,61027621
436,148.3820,100,1980,2619,1767561440358463901,37,61027621
437,148.3820,100,1980,2619,1767561440362120258,37,61027621
438,148.3820,100,1980,2619,1767561440366152643,37,61027621
439,148.3820,100,1980,2619,1767561440372653555,37,61027621
440,148.3820,100,1980,2619,1767561440376453142,37,61027621
441,148.3820,100,1980,2619,1767561440380081371,37,61027621
442,148.3820,100,1980,2619,1767561440385904878,37,61051189
443,148.3820,100,1980,2619,1767561440401629016,37,61051189
444,148.3820,100,1980,2619,1767561440405656186,37,61051189
445,149.0750,100,1980,2619,1767561440412163464,37,61051189
446,149.0750,100,1980,2619,1767561440415785805,37,61051189
447,149.0750,100,1980,2619,1767561440419346866,37,61051189
448,149.0750,100,1980,2619,1767561440423248212,37,61051189
449,149.0750,100,1980,2619,1767561440431366551,37,61051189
450,149.0750,100,1980,2619,1767561440434961852,37,61051189
451,149.0750,100,1980,2619,1767561440438574497,37,61051189
452,149.0750,100,1980,2619,1767561440442251141,37,61051189
453,149.0750,100,1980,2619,1767561440450404583,37,61051189
454,149.0750,100,1980,2619,1767561440453928877,37,61051189
455,149.0750,100,1980,2619,1767561440457538418,37,61051189
456,149.0750,100,1980,2619,1767561440461264086,37,61051189
457,149.0750,100,1980,2619,1767561440465285527,37,61051189
458,149.0750,100,1980,2619,1767561440471708167,37,61051189
459,149.0750,100,1980,2619,1767561440475656809,37,61051189
460,149.0750,100,1980,2619,1767561440479262765,37,61051189
461,149.0750,100,1980,2619,1767561440483317359,37,61074368
462,149.0750,100,1980,2619,1767561440500469422,37,61074368
463,149.0750,100,1980,2619,1767561440504752813,37,61074368
464,149.0750,100,1980,2619,1767561440511164764,37,61074368
465,149.0750,100,1980,2619,1767561440514917056,37,61074368
466,149.0750,100,1980,2619,1767561440518603621,37,61074368
467,149.0750,100,1980,2619,1767561440522399400,37,61074368
468,149.0750,100,1980,2619,1767561440530588170,37,61074368
469,149.8780,100,1980,2619,1767561440534225678,37,61074368
470,149.8780,100,1980,2619,1767561440537849235,37,61074368
471,149.8780,100,1980,2619,1767561440541530711,37,61074368
472,149.8780,100,1980,2619,1767561440545501081,37,61074368
473,149.8780,100,1980,2619,1767561440551998697,37,61074368
474,149.8780,100,1980,2619,1767561440555592686,37,61074368
475,149.8780,100,1980,2619,1767561440559219634,37,61074368
476,149.8780,100,1980,2619,1767561440562937078,37,61074368
477,149.8780,100,1980,2619,1767561440570855706,37,61074368
478,149.8780,100,1980,2619,1767561440574371231,37,61074368
479,149.8780,100,1980,2619,1767561440578105315,37,61074368
480,149.8780,100,1980,2619,1767561440582878111,37,61097723
481,149.8780,100,1980,2619,1767561440601088470,37,61097723
