sample,power(W),gpu_util(%),core_clock(MHz),mem_clock(MHz),timestamp_ns,temp(C),energy(mJ)
134,81.3320,0,1980,2619,1767561489491332380,37,75551317
135,81.3320,0,1980,2619,1767561489495039088,38,75551317
136,81.3320,0,1980,2619,1767561489498763011,38,75551317
137,81.3320,0,1980,2619,1767561489502667830,38,75551317
138,81.3320,0,1980,2619,1767561489509153921,38,75551317
139,81.3320,0,1980,2619,1767561489512813013,38,75551317
140,81.3320,0,1980,2619,1767561489517015047,38,75551317
141,81.3320,0,1980,2619,1767561489520542107,38,75551317
142,81.3320,0,1980,2619,1767561489528448768,38,75551317
143,81.3320,0,1980,2619,1767561489532009493,38,75551317
144,81.3320,0,1980,2619,1767561489535679976,38,75551317
145,81.3320,0,1980,2619,1767561489540223641,38,75572841
146,81.3320,0,1980,2619,1767561489557588446,38,75572841
147,81.3320,0,1980,2619,1767561489562277582,38,75572841
148,86.8580,0,1980,2619,1767561489568809560,38,75572841
149,86.8580,0,1980,2619,1767561489572715403,38,75572841
150,86.8580,0,1980,2619,1767561489576269632,38,75572841
151,86.8580,0,1980,2619,1767561489579609940,38,75572841
152,86.8580,0,1980,2619,1767561489588301783,38,75572841
153,86.8580,0,1980,2619,1767561489592020299,38,75572841
154,86.8580,0,1980,2619,1767561489595607679,38,75572841
155,86.8580,0,1980,2619,1767561489599095187,38,75572841
156,86.8580,0,1980,2619,1767561489603153062,38,75572841
157,86.8580,0,1980,2619,1767561489609849840,38,75572841
158,86.8580,0,1980,2619,1767561489614066273,38,75572841
159,86.8580,0,1980,2619,1767561489617428086,38,75572841
160,86.8580,0,1980,2619,1767561489622227686,38,75572841
161,86.8580,0,1980,2619,1767561489628705167,38,75572841
162,86.8580,0,1980,2619,1767561489632315779,38,75572841
163,86.8580,0,1980,2619,1767561489635919127,38,75572841
164,86.8580,0,1980,2619,1767561489640225129,38,75594687
165,86.8580,0,1980,2619,1767561489660773060,38,75594687
166,86.8580,0,1980,2619,1767561489670329252,38,75594687
167,86.8580,0,1980,2619,1767561489674757014,38,75594687
168,86.8580,0,1980,2619,1767561489678328490,38,75594687
169,86.8580,0,1980,2619,1767561489682640635,38,75594687
170,86.8580,0,1980,2619,1767561489689204228,38,75594687
171,94.0040,0,1980,2619,1767561489692490553,38,75594687
172,94.0040,0,1980,2619,1767561489696722347,38,75594687
173,94.0040,0,1980,2619,1767561489700242303,38,75594687
174,94.0040,0,1980,2619,1767561489708184837,38,75594687
175,94.0040,0,1980,2619,1767561489711694105,38,75594687
176,94.0040,0,1980,2619,1767561489715718476,38,75594687
177,94.0040,0,1980,2619,1767561489719125472,38,75594687
178,94.0040,0,1980,2619,1767561489737070788,38,75594687
179,94.0040,0,1980,2619,1767561489742795985,38,75616656
180,94.0040,0,1980,2619,1767561489758326364,38,75616656
181,94.0040,0,1980,2619,1767561489762748718,38,75616656
182,94.0040,0,1980,2619,1767561489769088664,38,75616656
183,94.0040,0,1980,2619,1767561489773082155,38,75616656
184,94.0040,0,1980,2619,1767561489777412893,38,75616656
185,94.0040,0,1980,2619,1767561489782564651,38,75616656
186,94.0040,0,1980,2619,1767561489789071158,38,75616656
187,94.0040,0,1980,2619,1767561489793082696,38,75616656
188,94.0040,0,1980,2619,1767561489796767644,38,75616656
189,94.0040,0,1980,2619,1767561489800802415,38,75616656
190,94.0040,0,1980,2619,1767561489808643924,38,75616656
191,94.0040,0,1980,2619,1767561489812737895,38,75616656
192,100.8010,0,1980,2619,1767561489816481146,38,75616656
193,100.8010,0,1980,2619,1767561489820195374,38,75616656
194,100.8010,0,1980,2619,1767561489828164050,38,75616656
195,100.8010,0,1980,2619,1767561489832395172,38,75616656
196,100.8010,0,1980,2619,1767561489835833496,38,75616656
197,100.8010,0,1980,2619,1767561489840313577,38,75638356
198,100.8010,0,1980,2619,1767561489857887279,38,75638356
199,100.8010,0,1980,2619,1767561489862315776,38,75638356
200,100.8010,0,1980,2619,1767561489868728875,38,75638356
201,100.8010,0,1980,2619,1767561489872005248,38,75638356
202,100.8010,0,1980,2619,1767561489875332117,38,75638356
203,100.8010,0,1980,2619,1767561489879275655,38,75638356
204,100.8010,0,1980,2619,1767561489887841738,38,75638356
205,100.8010,0,1980,2619,1767561489891183806,38,75638356
206,100.8010,0,1980,2619,1767561489894745619,38,75638356
207,100.8010,0,1980,2619,1767561489898142503,38,75638356
208,100.8010,0,1980,2619,1767561489902224442,38,75638356
209,100.8010,0,1980,2619,1767561489908665124,38,75638356
210,100.8010,0,1980,2619,1767561489912870166,38,75638356
211,100.8010,0,1980,2619,1767561489916260587,38,75638356
212,100.8010,0,1980,2619,1767561489920018462,38,75638356
213,100.8010,0,1980,2619,1767561489927842148,38,75638356
214,100.8010,0,1980,2619,1767561489931216345,38,75638356
215,107.0710,0,1980,2619,1767561489934793805,38,75638356
216,107.0710,0,1980,2619,1767561489940365722,38,75660226
217,107.0710,0,1980,2619,1767561489957849119,38,75660226
218,107.0710,0,1980,2619,1767561489962379856,38,75660226
219,107.0710,0,1980,2619,1767561489968847514,38,75660226
220,107.0710,0,1980,2619,1767561489972912909,38,75660226
221,107.0710,0,1980,2619,1767561489977018399,38,75660226
222,107.0710,0,1980,2619,1767561489982616652,38,75660226
223,107.0710,0,1980,2619,1767561489989090519,38,75660226
224,107.0710,0,1980,2619,1767561489992629227,38,75660226
225,107.0710,0,1980,2619,1767561489996769053,38,75660226
226,107.0710,0,1980,2619,1767561490000188561,38,75660226
227,107.0710,0,1980,2619,1767561490008083415,38,75660226
228,107.0710,0,1980,2619,1767561490012673384,38,75660226
229,107.0710,0,1980,2619,1767561490016009501,38,75660226
230,107.0710,0,1980,2619,1767561490019764432,38,75660226
231,107.0710,0,1980,2619,1767561490023782082,38,75660226
232,107.0710,0,1980,2619,1767561490030484875,38,75660226
233,107.0710,0,1980,2619,1767561490034949212,38,75660226
234,107.0710,0,1980,2619,1767561490038308945,38,75660226
235,107.0710,0,1980,2619,1767561490044641052,38,75682617
236,107.0710,0,1980,2619,1767561490059399211,38,75682617
237,112.4340,0,1980,2619,1767561490063432797,38,75682617
238,112.4340,0,1980,2619,1767561490069801704,38,75682617
239,112.4340,0,1980,2619,1767561490073995738,38,75682617
240,112.4340,0,1980,2619,1767561490077421678,38,75682617
241,112.4340,0,1980,2619,1767561490082573469,38,75682617
242,112.4340,0,1980,2619,1767561490089169927,38,75682617
243,112.4340,0,1980,2619,1767561490092451228,38,75682617
244,112.4340,0,1980,2619,1767561490095872944,38,75682617
245,112.4340,0,1980,2619,1767561490100252673,38,75682617
246,112.4340,0,1980,2619,1767561490108082823,38,75682617
247,112.4340,0,1980,2619,1767561490111667579,38,75682617
248,112.4340,0,1980,2619,1767561490116209676,38,75682617
249,112.4340,0,1980,2619,1767561490120292638,38,75682617
250,112.4340,0,1980,2619,1767561490128242436,38,75682617
251,112.4340,0,1980,2619,1767561490132348118,38,75682617
252,112.4340,0,1980,2619,1767561490136206217,38,75682617
253,112.4340,0,1980,2619,1767561490140321851,38,75704045
254,112.4340,0,1980,2619,1767561490157604161,38,75704045
255,112.4340,0,1980,2619,1767561490162301489,38,75704045
256,118.0640,0,1980,2619,1767561490168959323,38,75704045
257,118.0640,0,1980,2619,1767561490172566255,38,75704045
258,118.0640,0,1980,2619,1767561490176371266,38,75704045
259,118.0640,0,1980,2619,1767561490179919478,38,75704045
260,118.0640,0,1980,2619,1767561490188117307,38,75704045
261,118.0640,0,1980,2619,1767561490191523471,38,75704045
262,118.0640,0,1980,2619,1767561490194875652,38,75704045
263,118.0640,0,1980,2619,1767561490198296665,38,75704045
264,118.0640,0,1980,2619,1767561490202390891,38,75704045
265,118.0640,0,1980,2619,1767561490208895669,38,75704045
266,118.0640,0,1980,2619,1767561490212263402,38,75704045
267,118.0640,0,1980,2619,1767561490215618975,38,75704045
268,118.0640,0,1980,2619,1767561490219076627,38,75704045
269,118.0640,0,1980,2619,1767561490223140997,38,75704045
270,118.0640,0,1980,2619,1767561490229611183,38,75704045
271,118.0640,0,1980,2619,1767561490233014404,38,75704045
272,118.0640,0,1980,2619,1767561490236555384,38,75704045
273,118.0640,0,1980,2619,1767561490240650890,38,75725739
274,118.0640,0,1980,2619,1767561490259857866,38,75725739
275,118.0640,0,1980,2619,1767561490263843005,38,75725739
276,118.0640,0,1980,2619,1767561490270238535,38,75725739
277,118.0640,0,1980,2619,1767561490273545020,38,75725739
278,118.0640,0,1980,2619,1767561490278201613,38,75725739
279,118.0640,0,1980,2619,1767561490282506590,38,75725739
280,118.0640,0,1980,2619,1767561490289085288,38,75725739
281,124.5160,0,1980,2619,1767561490292438589,38,75725739
282,124.5160,0,1980,2619,1767561490296050704,38,75725739
283,124.5160,0,1980,2619,1767561490299860099,38,75725739
284,124.5160,0,1980,2619,1767561490308990565,38,75725739
285,124.5160,11,1980,2619,1767561490312635321,38,75725739
286,124.5160,11,1980,2619,1767561490316129453,38,75725739
287,124.5160,11,1980,2619,1767561490319686305,38,75725739
288,124.5160,11,1980,2619,1767561490323732596,38,75725739
289,124.5160,11,1980,2619,1767561490330090622,38,75725739
290,124.5160,11,1980,2619,1767561490333713746,38,75725739
291,124.5160,11,1980,2619,1767561490337117351,38,75725739
292,124.5160,11,1980,2619,1767561490342778932,38,75747417
293,124.5160,11,1980,2619,1767561490358269855,38,75747417
294,124.5160,11,1980,2619,1767561490362397905,38,75747417
295,124.5160,11,1980,2619,1767561490368774972,38,75747417
296,124.5160,11,1980,2619,1767561490372165713,38,75747417
297,124.5160,11,1980,2619,1767561490375519621,38,75747417
298,124.5160,11,1980,2619,1767561490378863578,38,75747417
299,124.5160,11,1980,2619,1767561490383052812,38,75747417
300,124.5160,11,1980,2619,1767561490389727510,38,75747417
301,124.5160,11,1980,2619,1767561490393647945,38,75747417
302,124.5160,11,1980,2619,1767561490396952446,38,75747417
303,124.5160,11,1980,2619,1767561490400358579,38,75747417
304,124.5160,11,1980,2619,1767561490408258136,38,75747417
305,127.4520,11,1980,2619,1767561490411605645,38,75747417
306,127.4520,11,1980,2619,1767561490422412009,38,75747417
307,127.4520,11,1980,2619,1767561490428731219,38,75747417
308,127.4520,11,1980,2619,1767561490432065224,38,75747417
309,127.4520,11,1980,2619,1767561490442769604,38,75769057
310,127.4520,11,1980,2619,1767561490460175114,38,75769057
311,127.4520,11,1980,2619,1767561490468176559,38,75769057
312,127.4520,11,1980,2619,1767561490479052491,38,75769057
313,127.4520,11,1980,2619,1767561490483056221,38,75769057
314,127.4520,11,1980,2619,1767561490489644199,38,75769057
315,127.4520,11,1980,2619,1767561490500537154,38,75769057
316,127.4520,11,1980,2619,1767561490508348648,38,75769057
317,127.4520,11,1980,2619,1767561490511695453,38,75769057
318,127.4520,11,1980,2619,1767561490522472921,38,75769057
319,127.8870,11,1980,2619,1767561490528827523,38,75769057
320,127.8870,11,1980,2619,1767561490532102872,38,75769057
321,127.8870,11,1980,2619,1767561490542805269,38,75791859
322,127.8870,6,1980,2619,1767561490558161537,38,75791859
323,127.8870,6,1980,2619,1767561490562272595,38,75791859
324,127.8870,6,1980,2619,1767561490573155566,38,75791859
325,127.8870,6,1980,2619,1767561490576477539,38,75791859
326,127.8870,6,1980,2619,1767561490580066679,38,75791859
327,127.8870,6,1980,2619,1767561490590956819,38,75791859
328,127.8870,6,1980,2619,1767561490594922694,38,75791859
329,127.8870,6,1980,2619,1767561490598552505,38,75791859
330,127.8870,6,1980,2619,1767561490602569004,38,75791859
331,127.8870,6,1980,2619,1767561490608993815,38,75791859
332,127.8870,6,1980,2619,1767561490612386571,38,75791859
333,127.8870,6,1980,2619,1767561490615690720,38,75791859
334,127.8870,6,1980,2619,1767561490619109109,38,75791859
335,127.8870,6,1980,2619,1767561490623076231,38,75791859
336,127.8870,6,1980,2619,1767561490629480785,38,75791859
337,128.3630,6,1980,2619,1767561490632727814,38,75791859
338,128.3630,6,1980,2619,1767561490636260666,38,75791859
339,128.3630,6,1980,2619,1767561490640452364,38,75814151
340,128.3630,6,1980,2619,1767561490660654857,38,75814151
341,128.3630,6,1980,2619,1767561490668648110,38,75814151
342,128.3630,6,1980,2619,1767561490671995811,38,75814151
343,128.3630,6,1980,2619,1767561490675305752,38,75814151
344,128.3630,6,1980,2619,1767561490678731277,38,75814151
345,128.3630,6,1980,2619,1767561490682901983,38,75814151
346,128.3630,6,1980,2619,1767561490689491017,38,75814151
347,128.3630,6,1980,2619,1767561490692819645,38,75814151
348,128.3630,6,1980,2619,1767561490696598896,38,75814151
349,128.3630,6,1980,2619,1767561490699961221,38,75814151
350,128.3630,6,1980,2619,1767561490707893514,38,75814151
351,128.3630,6,1980,2619,1767561490711526334,38,75814151
352,128.3630,6,1980,2619,1767561490714791763,38,75814151
353,128.3630,6,1980,2619,1767561490718112584,38,75814151
354,128.3630,6,1980,2619,1767561490722248314,38,75814151
355,128.3630,6,1980,2619,1767561490728936292,38,75814151
356,128.3630,6,1980,2619,1767561490732202137,38,75814151
357,128.3630,6,1980,2619,1767561490735760621,38,75814151
358,128.3630,6,1980,2619,1767561490740240766,38,75835500
359,128.3630,6,1980,2619,1767561490757741828,38,75835500
360,128.3630,6,1980,2619,1767561490762438516,38,75835500
361,127.7740,6,1980,2619,1767561490768868413,38,75835500
362,127.7740,6,1980,2619,1767561490772458257,38,75835500
363,127.7740,6,1980,2619,1767561490776061605,38,75835500
364,127.7740,6,1980,2619,1767561490779708761,38,75835500
365,127.7740,6,1980,2619,1767561490783866187,38,75835500
366,127.7740,1,1980,2619,1767561490790450069,38,75835500
367,127.7740,1,1980,2619,1767561490794271721,38,75835500
368,127.7740,1,1980,2619,1767561490798535226,38,75835500
369,127.7740,1,1980,2619,1767561490802695724,38,75835500
370,127.7740,1,1980,2619,1767561490809194007,38,75835500
371,127.7740,1,1980,2619,1767561490812850987,39,75835500
372,127.7740,1,1980,2619,1767561490816444415,39,75835500
373,127.7740,1,1980,2619,1767561490820186162,39,75835500
374,127.7740,1,1980,2619,1767561490828116695,39,75835500
375,127.7740,1,1980,2619,1767561490832020745,39,75835500
376,127.7740,1,1980,2619,1767561490835863805,39,75835500
377,127.7740,1,1980,2619,1767561490840360718,39,75862510
378,127.7740,1,1980,2619,1767561490859912620,39,75862510
379,127.7740,1,1980,2619,1767561490864237982,39,75862510
380,127.7740,1,1980,2619,1767561490870697896,39,75862510
381,127.7740,1,1980,2619,1767561490874359068,39,75862510
382,127.7740,1,1980,2619,1767561490878007632,39,75862510
383,127.7740,1,1980,2619,1767561490882583777,39,75862510
384,127.7740,1,1980,2619,1767561490889203019,39,75862510
385,135.7000,1,1980,2619,1767561490892865854,39,75862510
386,135.7000,1,1980,2619,1767561490896441202,39,75862510
387,135.7000,1,1980,2619,1767561490900675363,39,75862510
388,135.7000,1,1980,2619,1767561490908716424,39,75862510
389,135.7000,1,1980,2619,1767561490912572603,39,75862510
390,135.7000,1,1980,2619,1767561490916505486,39,75862510
391,135.7000,1,1980,2619,1767561490920585377,39,75862510
392,135.7000,1,1980,2619,1767561490928519174,39,75862510
393,135.7000,1,1980,2619,1767561490932536249,39,75862510
394,135.7000,1,1980,2619,1767561490936704075,39,75862510
395,135.7000,1,1980,2619,1767561490940894205,39,75894652
396,135.7000,1,1980,2619,1767561490958502242,39,75894652
397,135.7000,1,1980,2619,1767561490962836819,39,75894652
398,135.7000,1,1980,2619,1767561490969403964,39,75894652
399,135.7000,1,1980,2619,1767561490973338383,39,75894652
400,135.7000,1,1980,2619,1767561490977326562,39,75894652
401,135.7000,1,1980,2619,1767561490985114504,39,75894652
402,135.7000,1,1980,2619,1767561490991639538,39,75894652
403,135.7000,1,1980,2619,1767561490995663941,39,75894652
404,135.7000,1,1980,2619,1767561490999749911,39,75894652
405,135.7000,1,1980,2619,1767561491007863228,39,75894652
406,135.7000,1,1980,2619,1767561491011738799,39,75894652
407,159.3790,1,1980,2619,1767561491015725026,39,75894652
408,159.3790,1,1980,2619,1767561491019804308,39,75894652
409,159.3790,1,1980,2619,1767561491027730170,39,75894652
410,159.3790,1,1980,2619,1767561491031729324,39,75894652
411,159.3790,1,1980,2619,1767561491035572895,39,75894652
412,159.3790,100,1980,2619,1767561491040760749,39,75942175
413,159.3790,100,1980,2619,1767561491058780145,39,75942175
414,159.3790,100,1980,2619,1767561491062758436,39,75942175
415,159.3790,100,1980,2619,1767561491069318350,41,75942175
416,159.3790,100,1980,2619,1767561491073294592,41,75942175
417,159.3790,100,1980,2619,1767561491077290387,41,75942175
418,159.3790,100,1980,2619,1767561491082947136,41,75942175
419,159.3790,100,1980,2619,1767561491089435595,41,75942175
420,159.3790,100,1980,2619,1767561491093341597,41,75942175
421,159.3790,100,1980,2619,1767561491097318255,41,75942175
422,159.3790,100,1980,2619,1767561491102606333,41,75942175
423,159.3790,100,1980,2619,1767561491109117032,41,75942175
424,159.3790,100,1980,2619,1767561491113047131,41,75942175
425,159.3790,100,1980,2619,1767561491116866446,41,75942175
426,159.3790,100,1980,2619,1767561491120788961,41,75942175
427,159.3790,100,1980,2619,1767561491128729190,41,75942175
428,159.3790,100,1980,2619,1767561491132532762,41,75942175
429,189.1640,100,1980,2619,1767561491136479052,41,75942175
430,189.1640,100,1980,2619,1767561491140572991,41,75988663
431,189.1640,100,1980,2619,1767561491158278980,41,75988663
432,189.1640,100,1980,2619,1767561491162579637,41,75988663
433,189.1640,100,1980,2619,1767561491168963423,41,75988663
434,189.1640,100,1980,2619,1767561491172677234,41,75988663
435,189.1640,100,1980,2619,1767561491176438630,41,75988663
436,189.1640,100,1980,2619,1767561491180483288,41,75988663
437,189.1640,100,1980,2619,1767561491188551549,41,75988663
438,189.1640,100,1980,2619,1767561491192303505,42,75988663
439,189.1640,100,1980,2619,1767561491196065796,42,75988663
440,189.1640,100,1980,2619,1767561491200114359,42,75988663
441,189.1640,100,1980,2619,1767561491208390907,42,75988663
442,189.1640,100,1980,2619,1767561491213837993,42,75988663
443,189.1640,100,1980,2619,1767561491220288115,42,75988663
444,189.1640,100,1980,2619,1767561491257839221,42,75988663
445,189.1640,100,1980,2619,1767561491269482574,42,76046787
446,189.1640,100,1980,2619,1767561491276128376,42,76046787
447,189.1640,100,1980,2619,1767561491280190954,42,76046787
448,189.1640,100,1980,2619,1767561491290525192,42,76046787
449,223.4130,100,1980,2619,1767561491294295515,42,76046787
450,223.4130,100,1980,2619,1767561491298303726,42,76046787
451,223.4130,100,1980,2619,1767561491302597215,42,76046787
452,223.4130,100,1980,2619,1767561491308992873,42,76046787
453,223.4130,100,1980,2619,1767561491316856047,42,76046787
454,223.4130,100,1980,2619,1767561491323048730,42,76046787
455,223.4130,100,1980,2619,1767561491329449061,42,76046787
456,223.4130,100,1980,2619,1767561491334055541,43,76046787
457,223.4130,100,1980,2619,1767561491338333415,43,76046787
458,223.4130,100,1980,2619,1767561491343975220,43,76088188
459,223.4130,100,1980,2619,1767561491361835224,43,76088188
460,223.4130,100,1980,2619,1767561491391541908,43,76088188
461,223.4130,100,1980,2619,1767561491400451127,43,76088188
462,223.4130,100,1980,2619,1767561491409044154,43,76088188
463,223.4130,100,1980,2619,1767561491412890189,43,76088188
464,223.4130,100,1980,2619,1767561491417634749,43,76088188
465,272.1810,100,1980,2619,1767561491422724172,43,76088188
466,272.1810,100,1980,2619,1767561491429434486,43,76088188
467,272.1810,100,1980,2619,1767561491433384008,43,76088188
468,272.1810,100,1980,2619,1767561491437408730,43,76088188
469,272.1810,100,1980,2619,1767561491443079751,43,76147329
470,272.1810,100,1980,2619,1767561491459820047,43,76147329
471,272.1810,100,1980,2619,1767561491467923476,43,76147329
472,272.1810,100,1980,2619,1767561491472670276,44,76147329
473,272.1810,100,1980,2619,1767561491476855862,44,76147329
474,272.1810,100,1980,2619,1767561491485642457,44,76147329
475,272.1810,100,1980,2619,1767561491492012964,44,76147329
476,272.1810,100,1980,2619,1767561491498356239,44,76147329
477,272.1810,100,1980,2619,1767561491506804785,44,76147329
478,272.1810,100,1980,2619,1767561491532560891,44,76147329
479,272.1810,100,1980,2619,1767561491544029781,44,76211522
480,317.5810,100,1980,2619,1767561491560570750,44,76211522
481,317.5810,100,1980,2619,1767561491569097344,44,76211522
482,317.5810,100,1980,2619,1767561491574616974,44,76211522
