sample,power(W),gpu_util(%),core_clock(MHz),mem_clock(MHz),timestamp_ns,temp(C),energy(mJ)
98,97.1050,0,885,2619,1767561489475197710,36,78198958
99,97.1050,0,885,2619,1767561489479045361,36,78198958
100,97.1050,0,885,2619,1767561489483106610,36,78216449
101,97.1050,0,885,2619,1767561489500323920,36,78216449
102,97.1050,0,885,2619,1767561489504571632,36,78216449
103,97.5880,0,885,2619,1767561489511094847,36,78216449
104,97.5880,0,885,2619,1767561489514892610,36,78216449
105,97.5880,0,885,2619,1767561489518795077,36,78216449
106,97.5880,0,885,2619,1767561489524579065,36,78216449
107,97.5880,0,885,2619,1767561489534815243,36,78216449
108,97.5880,0,885,2619,1767561489538569807,36,78216449
109,97.5880,0,885,2619,1767561489542576241,36,78216449
110,97.5880,0,885,2619,1767561489550658708,36,78216449
111,97.5880,0,885,2619,1767561489555345456,36,78216449
112,97.5880,0,885,2619,1767561489565166854,36,78216449
113,97.5880,0,885,2619,1767561489571674069,36,78216449
114,97.5880,0,885,2619,1767561489575241979,36,78216449
115,97.5880,0,885,2619,1767561489578856287,36,78216449
116,97.5880,0,885,2619,1767561489583027552,36,78234828
117,97.5880,0,885,2619,1767561489600658683,36,78234828
118,97.5880,0,885,2619,1767561489604770108,36,78234828
119,97.5880,0,1980,2619,1767561489611214091,36,78234828
120,97.5880,0,1980,2619,1767561489615654665,36,78234828
121,97.5880,0,1980,2619,1767561489619317325,36,78234828
122,97.5880,0,1980,2619,1767561489623865163,36,78234828
123,97.5880,0,1980,2619,1767561489633339588,36,78234828
124,100.0140,0,1980,2619,1767561489636738090,36,78234828
125,100.0140,0,1980,2619,1767561489640192336,36,78234828
126,100.0140,0,1980,2619,1767561489644713358,36,78234828
127,100.0140,0,1980,2619,1767561489651060702,36,78234828
128,100.0140,0,1980,2619,1767561489655539964,36,78234828
129,100.0140,0,1980,2619,1767561489659100833,36,78234828
130,100.0140,0,1980,2619,1767561489662403017,36,78234828
131,100.0140,0,1980,2619,1767561489670520299,36,78234828
132,100.0140,0,1980,2619,1767561489673801554,36,78234828
133,100.0140,0,1980,2619,1767561489677285880,37,78234828
134,100.0140,0,1980,2619,1767561489680704382,37,78234828
135,100.0140,0,1980,2619,1767561489687408332,37,78257581
136,100.0140,0,1980,2619,1767561489701061893,37,78257581
137,100.0140,0,1980,2619,1767561489705104710,37,78257581
138,100.0140,0,1980,2619,1767561489711531413,37,78257581
139,100.0140,0,1980,2619,1767561489715085690,37,78257581
140,100.0140,0,1980,2619,1767561489718397762,37,78257581
141,100.0140,0,1980,2619,1767561489721789416,37,78257581
142,100.0140,0,1980,2619,1767561489728275511,37,78257581
143,100.0140,0,1980,2619,1767561489734845957,37,78257581
144,100.0140,0,1980,2619,1767561489738257003,37,78257581
145,100.0140,0,1980,2619,1767561489742022799,37,78257581
146,100.0140,0,1980,2619,1767561489749966355,37,78257581
147,106.5640,0,1980,2619,1767561489753257851,37,78257581
148,106.5640,0,1980,2619,1767561489757038206,37,78257581
149,106.5640,0,1980,2619,1767561489761409885,37,78257581
150,106.5640,0,1980,2619,1767561489765406462,37,78257581
151,106.5640,0,1980,2619,1767561489771934061,37,78257581
152,106.5640,0,1980,2619,1767561489775259796,37,78257581
153,106.5640,0,1980,2619,1767561489778758106,37,78257581
154,106.5640,0,1980,2619,1767561489782796540,37,78279653
155,106.5640,0,1980,2619,1767561489802783780,37,78279653
156,106.5640,0,1980,2619,1767561489811912416,37,78279653
157,106.5640,0,1980,2619,1767561489816156064,37,78279653
158,106.5640,0,1980,2619,1767561489819522342,37,78279653
159,106.5640,0,1980,2619,1767561489824616959,37,78279653
160,106.5640,0,1980,2619,1767561489831238733,37,78279653
161,106.5640,0,1980,2619,1767561489834587732,37,78279653
162,106.5640,0,1980,2619,1767561489837872540,37,78279653
163,106.5640,0,1980,2619,1767561489841331010,37,78279653
164,106.5640,0,1980,2619,1767561489849266406,37,78279653
165,106.5640,0,1980,2619,1767561489852556237,37,78279653
166,106.5640,0,1980,2619,1767561489856296656,37,78279653
167,106.5640,0,1980,2619,1767561489860447569,37,78279653
