sample,power(W),gpu_util(%),core_clock(MHz),mem_clock(MHz),timestamp_ns,temp(C),energy(mJ)
121,78.0720,0,1980,2619,1767559971976326437,28,64070248
122,78.0720,0,1980,2619,1767559971981270845,28,64070248
123,78.0720,0,1980,2619,1767559971984675458,28,64070248
124,78.0720,0,1980,2619,1767559971988802880,28,64091548
125,78.0720,0,1980,2619,1767559972005934581,28,64091548
126,78.0720,0,1980,2619,1767559972010062196,28,64091548
127,84.0930,0,1980,2619,1767559972016489824,28,64091548
128,84.0930,0,1980,2619,1767559972019858116,28,64091548
129,84.0930,0,1980,2619,1767559972024150690,28,64091548
130,84.0930,0,1980,2619,1767559972027915299,28,64091548
131,84.0930,0,1980,2619,1767559972037980849,28,64091548
132,84.0930,0,1980,2619,1767559972041602004,28,64091548
133,84.0930,0,1980,2619,1767559972044931129,28,64091548
134,84.0930,0,1980,2619,1767559972048247486,28,64091548
135,84.0930,0,1980,2619,1767559972056350365,28,64091548
136,84.0930,0,1980,2619,1767559972060530907,28,64091548
137,84.0930,0,1980,2619,1767559972063944383,28,64091548
138,84.0930,0,1980,2619,1767559972067806848,28,64091548
139,84.0930,0,1980,2619,1767559972077063445,28,64091548
140,84.0930,0,1980,2619,1767559972080559128,28,64091548
141,84.0930,0,1980,2619,1767559972084349306,28,64091548
142,84.0930,0,1980,2619,1767559972088444600,28,64112619
143,84.0930,0,1980,2619,1767559972109734124,28,64112619
144,84.0930,0,1980,2619,1767559972117676843,28,64112619
145,84.0930,0,1980,2619,1767559972121005584,28,64112619
146,84.0930,0,1980,2619,1767559972124290102,28,64112619
147,84.0930,0,1980,2619,1767559972129973352,28,64112619
148,84.0930,0,1980,2619,1767559972139591962,28,64112619
149,89.8800,0,1980,2619,1767559972143537274,28,64112619
150,89.8800,0,1980,2619,1767559972147248668,28,64112619
151,89.8800,0,1980,2619,1767559972155154076,28,64112619
152,89.8800,0,1980,2619,1767559972158507104,28,64112619
153,89.8800,0,1980,2619,1767559972176398447,28,64112619
154,89.8800,0,1980,2619,1767559972180598509,28,64112619
155,89.8800,0,1980,2619,1767559972184876843,28,64112619
156,89.8800,0,1980,2619,1767559972190470845,28,64133903
157,89.8800,0,1980,2619,1767559972205882688,28,64133903
158,89.8800,0,1980,2619,1767559972210452987,28,64133903
159,89.8800,0,1980,2619,1767559972217034438,28,64133903
160,89.8800,0,1980,2619,1767559972221033030,28,64133903
161,89.8800,0,1980,2619,1767559972224743783,28,64133903
162,89.8800,0,1980,2619,1767559972232793446,28,64133903
163,89.8800,0,1980,2619,1767559972239416561,28,64133903
164,89.8800,0,1980,2619,1767559972243647598,28,64133903
165,89.8800,0,1980,2619,1767559972247514031,28,64133903
166,89.8800,0,1980,2619,1767559972255521614,28,64133903
167,89.8800,0,1980,2619,1767559972259401903,28,64133903
168,96.5360,0,1980,2619,1767559972263048209,28,64133903
169,96.5360,0,1980,2619,1767559972266802643,28,64133903
170,96.5360,0,1980,2619,1767559972271010672,28,64133903
171,96.5360,0,1980,2619,1767559972277375165,28,64133903
172,96.5360,0,1980,2619,1767559972280745282,28,64133903
173,96.5360,0,1980,2619,1767559972285865720,28,64133903
174,96.5360,0,1980,2619,1767559972292348131,28,64155302
175,96.5360,0,1980,2619,1767559972309720087,28,64155302
176,96.5360,0,1980,2619,1767559972316513152,28,64155302
177,96.5360,0,1980,2619,1767559972319916356,28,64155302
178,96.5360,0,1980,2619,1767559972323417736,28,64155302
179,96.5360,0,1980,2619,1767559972326856716,28,64155302
180,96.5360,0,1980,2619,1767559972333407063,28,64155302
181,96.5360,0,1980,2619,1767559972340032801,28,64155302
182,96.5360,0,1980,2619,1767559972343399206,28,64155302
183,96.5360,0,1980,2619,1767559972347251014,28,64155302
184,96.5360,0,1980,2619,1767559972351220390,28,64155302
185,96.5360,0,1980,2619,1767559972357850032,28,64155302
186,96.5360,0,1980,2619,1767559972361154806,28,64155302
187,96.5360,0,1980,2619,1767559972365491603,28,64155302
188,96.5360,0,1980,2619,1767559972370091437,28,64155302
189,96.5360,0,1980,2619,1767559972376602264,28,64155302
190,96.5360,0,1980,2619,1767559972380677399,28,64155302
191,96.5360,0,1980,2619,1767559972384760854,28,64155302
192,101.6590,0,1980,2619,1767559972390378089,28,64176239
193,101.6590,0,1980,2619,1767559972405950347,28,64176239
194,101.6590,0,1980,2619,1767559972410182184,28,64176239
195,101.6590,0,1980,2619,1767559972416657652,28,64176239
196,101.6590,0,1980,2619,1767559972420825266,28,64176239
197,101.6590,0,1980,2619,1767559972424131607,28,64176239
198,101.6590,0,1980,2619,1767559972427821273,28,64176239
199,101.6590,0,1980,2619,1767559972437733289,28,64176239
200,101.6590,0,1980,2619,1767559972441316716,28,64176239
201,101.6590,0,1980,2619,1767559972445002926,28,64176239
202,101.6590,0,1980,2619,1767559972448378227,28,64176239
203,101.6590,0,1980,2619,1767559972456355890,28,64176239
204,101.6590,0,1980,2619,1767559972459668183,28,64176239
205,101.6590,0,1980,2619,1767559972463879477,28,64176239
206,101.6590,0,1980,2619,1767559972467356857,28,64176239
207,101.6590,0,1980,2619,1767559972471467959,28,64176239
208,101.6590,0,1980,2619,1767559972477789572,28,64176239
209,101.6590,0,1980,2619,1767559972481155337,28,64176239
210,101.6590,0,1980,2619,1767559972484425358,28,64176239
211,101.6590,0,1980,2619,1767559972490348862,28,64197390
212,101.6590,0,1980,2619,1767559972506508827,28,64197390
213,101.6590,0,1980,2619,1767559972510622810,28,64197390
214,107.4190,0,1980,2619,1767559972516953959,28,64197390
215,107.4190,0,1980,2619,1767559972520286028,28,64197390
216,107.4190,0,1980,2619,1767559972523588689,28,64197390
217,107.4190,0,1980,2619,1767559972528478665,28,64197390
218,107.4190,0,1980,2619,1767559972538253402,28,64197390
219,107.4190,0,1980,2619,1767559972541609759,28,64197390
220,107.4190,0,1980,2619,1767559972545328193,28,64197390
221,107.4190,0,1980,2619,1767559972550174873,28,64197390
222,107.4190,0,1980,2619,1767559972556664389,28,64197390
223,107.4190,0,1980,2619,1767559972560757604,28,64197390
224,107.4190,0,1980,2619,1767559972564350503,28,64197390
225,107.4190,0,1980,2619,1767559972567900202,28,64197390
226,107.4190,0,1980,2619,1767559972575754762,28,64197390
227,107.4190,0,1980,2619,1767559972579439628,28,64197390
228,107.4190,0,1980,2619,1767559972583024303,28,64197390
229,107.4190,0,1980,2619,1767559972588089382,28,64218458
230,107.4190,0,1980,2619,1767559972605443545,28,64218458
231,107.4190,0,1980,2619,1767559972610058036,28,64218458
232,107.4190,0,1980,2619,1767559972616509888,28,64218458
233,107.4190,0,1980,2619,1767559972620086723,28,64218458
234,107.4190,0,1980,2619,1767559972623719621,28,64218458
235,107.4190,0,1980,2619,1767559972628306464,28,64218458
236,107.4190,0,1980,2619,1767559972639284135,28,64218458
237,112.6680,0,1980,2619,1767559972642850570,28,64218458
238,112.6680,0,1980,2619,1767559972646463373,28,64218458
239,112.6680,0,1980,2619,1767559972650502220,28,64218458
240,112.6680,0,1980,2619,1767559972656842265,28,64218458
241,112.6680,23,1980,2619,1767559972660469915,28,64218458
242,112.6680,23,1980,2619,1767559972663764257,28,64218458
243,112.6680,23,1980,2619,1767559972667288516,28,64218458
244,112.6680,23,1980,2619,1767559972671261028,28,64218458
245,112.6680,23,1980,2619,1767559972677739791,28,64218458
246,112.6680,23,1980,2619,1767559972682346442,28,64218458
247,112.6680,23,1980,2619,1767559972685936269,28,64218458
248,112.6680,23,1980,2619,1767559972691980924,28,64239686
249,112.6680,23,1980,2619,1767559972708061882,28,64239686
250,112.6680,23,1980,2619,1767559972716152120,28,64239686
251,112.6680,23,1980,2619,1767559972719763643,28,64239686
252,112.6680,23,1980,2619,1767559972723071936,28,64239686
253,112.6680,23,1980,2619,1767559972726811522,28,64239686
254,112.6680,23,1980,2619,1767559972733354029,28,64239686
255,112.6680,23,1980,2619,1767559972739900951,28,64239686
256,112.6680,23,1980,2619,1767559972743533818,28,64239686
257,118.1030,23,1980,2619,1767559972747952758,28,64239686
258,118.1030,23,1980,2619,1767559972755203963,28,64239686
259,118.1030,23,1980,2619,1767559972759361018,28,64239686
260,118.1030,23,1980,2619,1767559972762709503,28,64239686
261,118.1030,23,1980,2619,1767559972765985764,28,64239686
262,118.1030,23,1980,2619,1767559972770111395,28,64239686
263,118.1030,23,1980,2619,1767559972776763501,28,64239686
264,118.1030,23,1980,2619,1767559972780187697,28,64239686
265,118.1030,23,1980,2619,1767559972783740564,28,64239686
266,118.1030,23,1980,2619,1767559972788038481,28,64260222
267,118.1030,23,1980,2619,1767559972805677154,28,64260222
268,118.1030,23,1980,2619,1767559972810137118,28,64260222
269,118.1030,23,1980,2619,1767559972816476235,28,64260222
270,118.1030,23,1980,2619,1767559972819788272,28,64260222
271,118.1030,23,1980,2619,1767559972823085461,28,64260222
272,118.1030,23,1980,2619,1767559972826504985,28,64260222
273,118.1030,23,1980,2619,1767559972833179939,28,64260222
274,118.1030,23,1980,2619,1767559972839664815,28,64260222
275,118.1030,23,1980,2619,1767559972843128787,28,64260222
276,118.1030,23,1980,2619,1767559972846528823,28,64260222
277,118.1030,23,1980,2619,1767559972850648982,28,64260222
278,119.7990,23,1980,2619,1767559972859097073,28,64260222
279,119.7990,23,1980,2619,1767559972862347703,28,64260222
280,119.7990,23,1980,2619,1767559972865644156,28,64260222
281,119.7990,23,1980,2619,1767559972870126136,28,64260222
282,119.7990,1,1980,2619,1767559972876573444,28,64260222
283,119.7990,1,1980,2619,1767559972879927336,28,64260222
284,119.7990,1,1980,2619,1767559972883432972,28,64260222
285,119.7990,1,1980,2619,1767559972888056390,28,64281069
286,119.7990,1,1980,2619,1767559972907073452,28,64281069
287,119.7990,1,1980,2619,1767559972911124395,28,64281069
288,119.7990,1,1980,2619,1767559972917719222,28,64281069
289,119.7990,1,1980,2619,1767559972921033339,28,64281069
290,119.7990,1,1980,2619,1767559972924271553,28,64281069
291,119.7990,1,1980,2619,1767559972928028258,28,64281069
292,119.7990,1,1980,2619,1767559972937941586,28,64281069
293,119.7990,1,1980,2619,1767559972941319287,28,64281069
294,119.7990,1,1980,2619,1767559972944608412,28,64281069
295,119.7990,1,1980,2619,1767559972947999105,28,64281069
296,119.7990,1,1980,2619,1767559972955975168,28,64281069
297,119.7990,1,1980,2619,1767559972959231174,28,64281069
298,119.7990,1,1980,2619,1767559972962651978,28,64281069
299,119.7990,1,1980,2619,1767559972967137765,28,64281069
300,119.7990,1,1980,2619,1767559972970845063,28,64281069
301,119.7990,1,1980,2619,1767559972977203796,28,64281069
302,119.2100,1,1980,2619,1767559972980780023,28,64281069
303,119.2100,1,1980,2619,1767559972984552536,28,64281069
304,119.2100,1,1980,2619,1767559972988621687,28,64302116
305,119.2100,1,1980,2619,1767559973005717965,28,64302116
306,119.2100,1,1980,2619,1767559973010287656,28,64302116
307,119.2100,1,1980,2619,1767559973016646676,28,64302116
308,119.2100,1,1980,2619,1767559973020284823,28,64302116
309,119.2100,1,1980,2619,1767559973023827898,28,64302116
310,119.2100,1,1980,2619,1767559973027612763,28,64302116
311,119.2100,1,1980,2619,1767559973033769321,28,64302116
312,119.2100,1,1980,2619,1767559973040240373,28,64302116
313,119.2100,1,1980,2619,1767559973043811832,28,64302116
314,119.2100,1,1980,2619,1767559973047583289,28,64302116
315,119.2100,1,1980,2619,1767559973055871062,28,64302116
316,119.2100,1,1980,2619,1767559973059496729,28,64302116
317,119.2100,1,1980,2619,1767559973063114299,28,64302116
318,119.2100,1,1980,2619,1767559973066839805,28,64302116
319,119.2100,1,1980,2619,1767559973070862173,28,64302116
320,119.2100,1,1980,2619,1767559973077344232,28,64302116
321,119.2100,1,1980,2619,1767559973080946987,28,64302116
322,119.2100,1,1980,2619,1767559973084571053,28,64302116
323,119.2100,1,1980,2619,1767559973088772459,28,64324177
324,119.2100,1,1980,2619,1767559973107796177,28,64324177
325,119.2100,1,1980,2619,1767559973115711025,28,64324177
326,119.4080,1,1980,2619,1767559973119821232,28,64324177
327,119.4080,1,1980,2619,1767559973123564465,28,64324177
328,119.4080,1,1980,2619,1767559973127291443,28,64324177
329,119.4080,1,1980,2619,1767559973133584800,28,64324177
330,119.4080,1,1980,2619,1767559973140072908,28,64324177
331,119.4080,100,1980,2619,1767559973143721134,28,64324177
332,119.4080,100,1980,2619,1767559973147432880,28,64324177
333,119.4080,100,1980,2619,1767559973151451343,28,64324177
334,119.4080,100,1980,2619,1767559973157914011,28,64324177
335,119.4080,100,1980,2619,1767559973161525950,28,64324177
336,119.4080,100,1980,2619,1767559973165128064,29,64324177
337,119.4080,100,1980,2619,1767559973170210199,29,64324177
338,119.4080,100,1980,2619,1767559973176623779,29,64324177
339,119.4080,100,1980,2619,1767559973180357445,29,64324177
340,119.4080,100,1980,2619,1767559973185541979,29,64324177
341,119.4080,100,1980,2619,1767559973190360692,29,64346202
342,119.4080,100,1980,2619,1767559973206156340,29,64346202
343,119.4080,100,1980,2619,1767559973210207219,29,64346202
344,119.4080,100,1980,2619,1767559973216658079,29,64346202
345,119.4080,100,1980,2619,1767559973220729342,29,64346202
346,119.4080,100,1980,2619,1767559973224361504,29,64346202
347,119.4080,100,1980,2619,1767559973228827196,29,64346202
348,119.4080,100,1980,2619,1767559973238602189,29,64346202
349,119.6300,100,1980,2619,1767559973242098992,29,64346202
350,119.6300,100,1980,2619,1767559973245923249,29,64346202
351,119.6300,100,1980,2619,1767559973250206415,29,64346202
352,119.6300,100,1980,2619,1767559973256801145,29,64346202
353,119.6300,100,1980,2619,1767559973260532443,29,64346202
354,119.6300,100,1980,2619,1767559973264343292,29,64346202
355,119.6300,100,1980,2619,1767559973267990623,29,64346202
356,119.6300,100,1980,2619,1767559973275892383,29,64346202
357,119.6300,100,1980,2619,1767559973279403874,29,64346202
358,119.6300,100,1980,2619,1767559973283068484,29,64346202
359,119.6300,100,1980,2619,1767559973286741831,29,64346202
360,119.6300,100,1980,2619,1767559973293539791,29,64368734
361,119.6300,100,1980,2619,1767559973309295664,29,64368734
362,119.6300,100,1980,2619,1767559973317272335,29,64368734
363,119.6300,100,1980,2619,1767559973321555660,29,64368734
364,119.6300,100,1980,2619,1767559973325179535,29,64368734
365,119.6300,100,1980,2619,1767559973332618995,29,64368734
366,119.6300,100,1980,2619,1767559973339435707,29,64368734
367,119.6300,100,1980,2619,1767559973342869536,29,64368734
368,119.6300,100,1980,2619,1767559973346646817,29,64368734
369,119.6300,100,1980,2619,1767559973350678688,29,64368734
370,119.6300,100,1980,2619,1767559973357046893,29,64368734
371,119.6300,100,1980,2619,1767559973360641616,29,64368734
372,119.9420,100,1980,2619,1767559973364233298,29,64368734
373,119.9420,100,1980,2619,1767559973367874965,29,64368734
374,119.9420,100,1980,2619,1767559973375813397,29,64368734
375,119.9420,100,1980,2619,1767559973379431895,29,64368734
376,119.9420,100,1980,2619,1767559973383141369,29,64368734
377,119.9420,100,1980,2619,1767559973388196240,29,64390422
378,119.9420,100,1980,2619,1767559973407248566,29,64390422
379,119.9420,100,1980,2619,1767559973410956728,29,64390422
380,119.9420,100,1980,2619,1767559973417332196,29,64390422
381,119.9420,100,1980,2619,1767559973420920455,29,64390422
382,119.9420,100,1980,2619,1767559973425036198,29,64390422
383,119.9420,100,1980,2619,1767559973430172764,29,64390422
384,119.9420,100,1980,2619,1767559973439313650,29,64390422
385,119.9420,100,1980,2619,1767559973442726806,29,64390422
386,119.9420,100,1980,2619,1767559973446504376,29,64390422
387,119.9420,100,1980,2619,1767559973450524311,29,64390422
388,119.9420,100,1980,2619,1767559973457013698,29,64390422
389,119.9420,100,1980,2619,1767559973460573381,29,64390422
390,119.9420,100,1980,2619,1767559973464178536,29,64390422
391,119.9420,100,1980,2619,1767559973467911978,29,64390422
392,119.9420,100,1980,2619,1767559973476016232,29,64390422
393,119.9420,100,1980,2619,1767559973479606219,29,64390422
394,120.8460,100,1980,2619,1767559973483389325,29,64390422
395,120.8460,100,1980,2619,1767559973488166566,29,64413066
396,120.8460,100,1980,2619,1767559973506051797,29,64413066
397,120.8460,100,1980,2619,1767559973510296882,29,64413066
398,120.8460,100,1980,2619,1767559973516652927,29,64413066
399,120.8460,100,1980,2619,1767559973520235234,29,64413066
400,120.8460,100,1980,2619,1767559973523851877,29,64413066
401,120.8460,100,1980,2619,1767559973528687773,29,64413066
402,120.8460,100,1980,2619,1767559973538382991,29,64413066
403,120.8460,100,1980,2619,1767559973542007921,29,64413066
404,120.8460,100,1980,2619,1767559973545641300,29,64413066
405,120.8460,100,1980,2619,1767559973550185775,29,64413066
406,120.8460,100,1980,2619,1767559973556674234,29,64413066
407,120.8460,100,1980,2619,1767559973560282653,29,64413066
408,120.8460,100,1980,2619,1767559973563896384,29,64413066
409,120.8460,100,1980,2619,1767559973567608290,29,64413066
410,120.8460,100,1980,2619,1767559973575646401,29,64413066
411,120.8460,100,1980,2619,1767559973579138788,29,64413066
412,120.8460,100,1980,2619,1767559973582950501,29,64413066
413,120.8460,100,1980,2619,1767559973586640328,29,64413066
414,120.8460,100,1980,2619,1767559973593402225,29,64436342
415,120.8460,100,1980,2619,1767559973607012738,29,64436342
416,120.8460,100,1980,2619,1767559973610959874,29,64436342
417,121.8100,100,1980,2619,1767559973617526093,29,64436342
418,121.8100,100,1980,2619,1767559973620892530,29,64436342
419,121.8100,100,1980,2619,1767559973625319534,29,64436342
420,121.8100,100,1980,2619,1767559973632823729,29,64436342
421,121.8100,100,1980,2619,1767559973639302045,29,64436342
422,121.8100,95,1980,2619,1767559973642874848,29,64436342
423,121.8100,95,1980,2619,1767559973646682849,29,64436342
424,121.8100,95,1980,2619,1767559973650661473,29,64436342
425,121.8100,95,1980,2619,1767559973657042605,29,64436342
426,121.8100,95,1980,2619,1767559973660515729,29,64436342
427,121.8100,95,1980,2619,1767559973664137267,29,64436342
428,121.8100,95,1980,2619,1767559973667730774,29,64436342
429,121.8100,95,1980,2619,1767559973675752853,29,64436342
430,121.8100,95,1980,2619,1767559973679332632,29,64436342
431,121.8100,95,1980,2619,1767559973683501526,29,64436342
432,121.8100,95,1980,2619,1767559973688154993,29,64457651
433,121.8100,95,1980,2619,1767559973706065535,29,64457651
434,121.8100,95,1980,2619,1767559973710192542,29,64457651
435,121.8100,95,1980,2619,1767559973716657290,29,64457651
436,121.8100,95,1980,2619,1767559973720272332,29,64457651
437,121.8100,95,1980,2619,1767559973723889871,29,64457651
438,121.8100,95,1980,2619,1767559973727579537,29,64457651
439,121.8100,95,1980,2619,1767559973738134299,29,64457651
440,122.4330,95,1980,2619,1767559973741830494,29,64457651
441,122.4330,95,1980,2619,1767559973745448320,29,64457651
442,122.4330,95,1980,2619,1767559973750208186,29,64457651
443,122.4330,95,1980,2619,1767559973756970211,29,64457651
444,122.4330,95,1980,2619,1767559973760595173,29,64457651
445,122.4330,95,1980,2619,1767559973764199560,29,64457651
446,122.4330,95,1980,2619,1767559973767831979,29,64457651
447,122.4330,95,1980,2619,1767559973775869322,29,64457651
448,122.4330,95,1980,2619,1767559973779344173,29,64457651
449,122.4330,95,1980,2619,1767559973783111471,29,64457651
450,122.4330,95,1980,2619,1767559973788238885,29,64479764
451,122.4330,95,1980,2619,1767559973805723352,29,64479764
452,122.4330,95,1980,2619,1767559973810190963,29,64479764
453,122.4330,95,1980,2619,1767559973816641471,29,64479764
454,122.4330,95,1980,2619,1767559973820237922,29,64479764
455,122.4330,95,1980,2619,1767559973824004771,29,64479764
456,122.4330,95,1980,2619,1767559973828035107,29,64479764
457,122.4330,95,1980,2619,1767559973838090097,29,64479764
458,122.4330,95,1980,2619,1767559973842283023,29,64479764
459,122.4330,95,1980,2619,1767559973845985585,29,64479764
460,122.4330,95,1980,2619,1767559973850214575,29,64479764
461,122.4330,95,1980,2619,1767559973856735418,29,64479764
462,123.2830,95,1980,2619,1767559973862208302,29,64479764
463,123.2830,95,1980,2619,1767559973865839216,29,64479764
464,123.2830,95,1980,2619,1767559973870276620,29,64479764
465,123.2830,95,1980,2619,1767559973876963286,29,64479764
466,123.2830,100,1980,2619,1767559973880517337,29,64479764
467,123.2830,100,1980,2619,1767559973884297915,29,64479764
468,123.2830,100,1980,2619,1767559973888432057,29,64501898
469,123.2830,100,1980,2619,1767559973906447047,29,64501898
470,123.2830,100,1980,2619,1767559973910452199,29,64501898
471,123.2830,100,1980,2619,1767559973916974418,29,64501898
472,123.2830,100,1980,2619,1767559973920544757,29,64501898
473,123.2830,100,1980,2619,1767559973924156408,29,64501898
474,123.2830,100,1980,2619,1767559973928150199,29,64501898
475,123.2830,100,1980,2619,1767559973938103110,29,64501898
476,123.2830,100,1980,2619,1767559973941570922,29,64501898
477,123.2830,100,1980,2619,1767559973945716137,29,64501898
478,123.2830,100,1980,2619,1767559973950249892,29,64501898
479,123.2830,100,1980,2619,1767559973957753351,29,64501898
480,123.2830,100,1980,2619,1767559973961456009,29,64501898
481,123.2830,100,1980,2619,1767559973965015660,29,64501898
